0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,file,class
0.142402223,0.406648178,0.596014532,0.561513522,0.481825142,0.394404991,0.828019165,0.459278945,0.453762694,0.371183108,0.71760684,0.563160622,0.32587523,0.495784102,0.368299246,0.417801677,0.371567434,0.328252534,0.390496529,0.387523071,0.430601707,0.48403903,0.434076589,0.441155586,0.422275338,0.29195841,0.419487711,0.462992888,0.435659052,0.437566045,0.440396544,0.4274348,0.431837643,0.438666546,0.451264489,0.442329885,0.435386244,0.435085572,0.439312612,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_3.wav,biophony
0.177627723,0.476415019,0.567244372,0.619835708,0.494240763,0.384076875,0.745132734,0.388146,0.43789339,0.490409455,0.428875237,0.527281799,0.338770795,0.435994208,0.392615395,0.440241887,0.375289472,0.399713561,0.400456146,0.444624913,0.408105718,0.468539985,0.498370421,0.367673233,0.376233326,0.488727672,0.424487679,0.448632912,0.438316043,0.440926401,0.444271214,0.435664606,0.436697944,0.448190748,0.442196074,0.436230964,0.442736344,0.437406148,0.438756604,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_4.wav,biophony
0.233672319,0.517942846,0.361638853,0.489376141,0.621089699,0.484551295,0.540960698,0.381120755,0.630191533,0.598246599,0.502408691,0.502833051,0.395160745,0.471674929,0.501566047,0.515313939,0.375725633,0.502316438,0.524824961,0.475371158,0.411598446,0.469281472,0.571889314,0.477261289,0.487309939,0.559338332,0.456366744,0.494969695,0.509919991,0.515271723,0.500968769,0.491799949,0.498063586,0.513057149,0.502319388,0.501154198,0.503682897,0.49933147,0.503128772,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_5.wav,biophony
0.144324959,0.430501061,0.487476393,0.513977184,0.585682609,0.453069765,0.753029702,0.237258263,0.553216374,0.699563578,0.541403015,0.267983185,0.474359207,0.533047422,0.424569287,0.451678768,0.480292452,0.465464595,0.462962254,0.436136006,0.48285285,0.580775477,0.507933433,0.461927774,0.526518923,0.521095497,0.4612418,0.527542068,0.520238574,0.51504688,0.514500089,0.496592191,0.510814604,0.521470158,0.506463675,0.504249093,0.533904622,0.523520878,0.510950888,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_6.wav,biophony
0.118714113,0.236565777,0.471788993,0.454788265,0.688001786,0.387425795,0.785444149,0.509486333,0.567710712,0.283771263,0.378971188,0.796114835,0.475569896,0.510144851,0.613270238,0.629755688,0.524917802,0.573647389,0.562286636,0.595388412,0.63815624,0.702612736,0.614278802,0.588070843,0.616562331,0.6288148,0.65629638,0.678534482,0.610411656,0.64849216,0.652751145,0.646276656,0.654820116,0.667893661,0.653999352,0.630683963,0.642811407,0.647037088,0.669565604,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_7.wav,biophony
0.128514713,0.233767558,0.477504849,0.517187073,0.637338471,0.429281634,0.712556781,0.47749069,0.494634394,0.272125648,0.583346247,0.733596446,0.358189284,0.595874777,0.590640716,0.645296305,0.5690919,0.567382908,0.61243087,0.648504002,0.644248409,0.64783716,0.66507417,0.621449481,0.648981641,0.620032128,0.646873798,0.691359086,0.653082153,0.681310965,0.692169494,0.669099949,0.662556296,0.663337276,0.665402365,0.678144697,0.671470785,0.660932646,0.69022492,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_8.wav,biophony
0.083424359,0.465678258,0.664525552,0.463708518,0.681029223,0.302164284,0.704068879,0.330728367,0.394750505,0.518673951,0.618051213,0.284901604,0.415670138,0.43074795,0.424926235,0.553942755,0.395166889,0.438376846,0.498046582,0.434416926,0.458453357,0.529053894,0.464100909,0.438371621,0.519461094,0.483715114,0.485731908,0.516424141,0.485823606,0.503438217,0.50180829,0.489665957,0.500025056,0.501583406,0.489551187,0.492736488,0.506096198,0.501016442,0.495514707,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_9.wav,biophony
0.139883682,0.233292926,0.474304609,0.524700094,0.516286878,0.476537708,0.780391421,0.497250179,0.586641882,0.423182653,0.481594012,0.588481796,0.256982366,0.517929711,0.656605316,0.795839801,0.552564001,0.562375023,0.696704287,0.688769986,0.627193113,0.608954534,0.664228998,0.767144902,0.717470443,0.627327248,0.678803425,0.718598006,0.707406798,0.717658809,0.703704303,0.707049859,0.686832046,0.70468601,0.691716744,0.695318673,0.716842372,0.703814881,0.695345138,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_1.wav,biophony
0.208175377,0.501997443,0.492987674,0.588483471,0.637075661,0.499688753,0.508692265,0.503208874,0.544943493,0.60355178,0.461812706,0.463309891,0.434929119,0.401041116,0.267613144,0.328755017,0.275845076,0.277774387,0.315854708,0.325318018,0.330299097,0.351437926,0.345121709,0.356132793,0.356963121,0.320815086,0.327702504,0.353289563,0.337447159,0.336491167,0.340579785,0.340863284,0.340520227,0.343950122,0.347555139,0.335710947,0.337593804,0.340427417,0.344285396,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_10.wav,biophony
0.254212983,0.614497961,0.637524658,0.549243784,0.544161629,0.522709083,0.480115035,0.502374155,0.457779256,0.646212653,0.354858128,0.483359488,0.414056858,0.328042558,0.200403685,0.254793812,0.217590546,0.230532957,0.238015611,0.237607999,0.193934939,0.207604271,0.247339669,0.204924556,0.208019557,0.220366303,0.213347672,0.227700876,0.214140909,0.215582878,0.218038877,0.209806382,0.214245074,0.226095885,0.218847807,0.220006914,0.222907925,0.217444743,0.214303232,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_11.wav,biophony
0.313488749,0.638766932,0.52469611,0.533558913,0.482319459,0.506754192,0.608543301,0.611694384,0.548698995,0.678149907,0.307138756,0.503154045,0.410966281,0.359539461,0.177431453,0.223035934,0.164869392,0.09272285,0.209622348,0.321835866,0.193537662,0.1629064,0.247522457,0.178979534,0.196644103,0.249999682,0.197346182,0.216770014,0.203127097,0.205022694,0.223486924,0.212749711,0.199351159,0.207162374,0.213442169,0.210467947,0.21209191,0.215366995,0.205377558,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_12.wav,biophony
0.214627009,0.595580578,0.606963973,0.506121417,0.577712371,0.494343095,0.545788865,0.513386819,0.560493608,0.534663395,0.342581355,0.530949383,0.451084649,0.374741549,0.205390658,0.259976485,0.246838169,0.199803408,0.200130962,0.22657184,0.284913732,0.339651435,0.221364497,0.18903282,0.280777239,0.272707383,0.236613769,0.255188467,0.24404399,0.254288904,0.249012962,0.243462623,0.248302681,0.248432132,0.245121983,0.250042586,0.256287356,0.241833926,0.255361449,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_13.wav,biophony
0.271236256,0.631416319,0.51928327,0.465571724,0.653591204,0.578367011,0.516755045,0.546326896,0.539477562,0.562990309,0.325204354,0.518224604,0.406019578,0.350717938,0.231939299,0.306970315,0.195096443,0.145813296,0.284689424,0.337142015,0.205255369,0.180102905,0.266151579,0.241468831,0.17496112,0.267937008,0.252341028,0.262957499,0.245383139,0.24855808,0.251254339,0.248739159,0.250360903,0.268900883,0.255066688,0.249012731,0.253546704,0.253957063,0.25544765,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_14.wav,biophony
0.06080422,0.181929195,0.579136622,0.435129744,0.569938378,0.384816951,0.655778036,0.26223769,0.528085607,0.421430126,0.37694337,0.609835418,0.290352182,0.760132414,0.735167763,0.809802154,0.831572872,0.831573831,0.836278644,0.833339084,0.860172734,0.900954821,0.92457578,0.834130146,0.923763119,0.893217012,0.888628946,0.943106349,0.91200978,0.936700862,0.925552671,0.91088472,0.926717812,0.931602154,0.912306081,0.91479084,0.934911655,0.933267417,0.923596178,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_2.wav,biophony
0.145385141,0.182685112,0.437217947,0.518733873,0.674907567,0.357234041,0.760272495,0.446735524,0.524877408,0.501517858,0.299580242,0.703012349,0.470866137,0.649371086,0.59429718,0.624301091,0.613076996,0.658495036,0.70691214,0.674528099,0.657458521,0.716823201,0.745836782,0.641806806,0.720605863,0.726964494,0.68409238,0.735029687,0.709484387,0.723938205,0.719075188,0.708554982,0.717896872,0.726345995,0.708850618,0.705446147,0.7343619,0.722314975,0.710404359,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_3.wav,biophony
0.09117761,0.46799772,0.59762968,0.427026846,0.728618932,0.352481291,0.54899946,0.456212001,0.742955035,0.468343666,0.374372633,0.464533317,0.506846687,0.445744345,0.384957042,0.449880738,0.380687541,0.399162055,0.426043477,0.425053941,0.415095424,0.447548128,0.436559601,0.401656524,0.45242447,0.433988025,0.415327745,0.437617552,0.410259428,0.433661773,0.443882897,0.427393302,0.427826426,0.44355739,0.432787327,0.413096566,0.42579095,0.432932783,0.428634995,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_4.wav,biophony
0.237554786,0.607138277,0.627221305,0.506072952,0.584614602,0.532947189,0.467225583,0.555997335,0.58339402,0.601068212,0.214597078,0.521649426,0.386370429,0.326115733,0.195993602,0.357369095,0.236386404,0.200162367,0.258494207,0.276705721,0.218410727,0.226351511,0.266988457,0.28553983,0.239684459,0.240938278,0.233473012,0.255561239,0.244117801,0.222634475,0.218344808,0.228573249,0.23440258,0.243212504,0.234772847,0.229059698,0.239527522,0.232039344,0.239757566,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_5.wav,biophony
0.175328228,0.550296911,0.586712952,0.469419418,0.62726762,0.544525913,0.484611069,0.478755548,0.584549296,0.566617042,0.273318658,0.554260905,0.462630395,0.433608788,0.275541133,0.242882765,0.277076807,0.351517035,0.29987875,0.26305905,0.335010882,0.365962314,0.292394761,0.290531187,0.361039531,0.333607066,0.288175694,0.336384786,0.330888482,0.316782226,0.325419286,0.315862433,0.314235765,0.3312276,0.330692839,0.32529315,0.332387762,0.323012569,0.323001124,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_6.wav,biophony
0.134351069,0.49343344,0.633939527,0.491947554,0.608466913,0.527517314,0.635692999,0.472960188,0.468538402,0.613041356,0.380335878,0.502998838,0.488867,0.446063222,0.246792907,0.195314477,0.176897431,0.26225931,0.335918962,0.298380843,0.29806143,0.331228636,0.328355337,0.234455867,0.253714031,0.335312583,0.298200349,0.299783184,0.262472605,0.27828383,0.288035842,0.283582152,0.291842214,0.297902075,0.291255882,0.280486629,0.27961615,0.28510451,0.291842769,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_7.wav,biophony
0.181673744,0.521790782,0.524620555,0.475162969,0.662823995,0.535315904,0.464676746,0.56236921,0.649611286,0.570347827,0.210828158,0.510720874,0.515213367,0.33708686,0.277162165,0.424140725,0.36286461,0.339612492,0.353292584,0.329707155,0.325905361,0.400226324,0.392589546,0.359886949,0.338141012,0.351181753,0.3178154,0.35914984,0.356112407,0.363424775,0.342913872,0.336334706,0.368387289,0.361199523,0.350782667,0.34147611,0.365044908,0.369277893,0.353496055,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_8.wav,biophony
0.03127586,0.375725076,0.65608855,0.28804452,0.802107109,0.424307974,0.616815679,0.331755223,0.537745517,0.461934172,0.438127943,0.536179035,0.475712609,0.572897607,0.52867939,0.465475586,0.416592376,0.549640447,0.640539766,0.548459097,0.451547128,0.513049412,0.622863355,0.604888679,0.559319667,0.514602062,0.54658478,0.58605423,0.560546062,0.576701918,0.578670473,0.563508644,0.560888853,0.572778624,0.575747793,0.571497712,0.57356659,0.565760736,0.574075696,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_9.wav,biophony
0.300478396,0.649658753,0.528287997,0.476148917,0.627410568,0.573202027,0.494744356,0.497764113,0.599838595,0.716667597,0.424247804,0.475878793,0.309444022,0.315372159,0.152964447,0.190390585,0.12362052,0.135582067,0.270235,0.275498285,0.181717809,0.190631595,0.223773454,0.227666192,0.201433695,0.200936595,0.19994427,0.222926987,0.21427499,0.201167157,0.204948099,0.206510057,0.210353897,0.209880236,0.212754716,0.214767837,0.210901496,0.203159629,0.202490571,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_1.wav,biophony
0.176689233,0.309392229,0.39171794,0.540373581,0.859616385,0.356810874,0.781333835,0.346898018,0.567752916,0.588265259,0.494796335,0.559263794,0.509024154,0.521463759,0.38657608,0.364031516,0.376784923,0.448003168,0.4676601,0.413065413,0.432839236,0.510298847,0.448235283,0.400609234,0.515610988,0.514327778,0.485930357,0.49967335,0.470742366,0.500661737,0.506474102,0.487962487,0.481714384,0.494733674,0.492572439,0.48710203,0.497391702,0.498145632,0.503015046,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_10.wav,biophony
0.179916509,0.366474581,0.375321841,0.531277243,0.864778551,0.330935037,0.65668924,0.459034349,0.576218146,0.510869686,0.478447534,0.493493929,0.506623347,0.436046948,0.498812065,0.548333399,0.40208686,0.506080138,0.472263055,0.480605819,0.517299742,0.522193926,0.542929851,0.4812912,0.466371904,0.55465269,0.487262154,0.524589649,0.509006715,0.509933074,0.509260472,0.508685546,0.505091272,0.516410216,0.515816045,0.501144472,0.500821695,0.513902867,0.521270946,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_11.wav,biophony
0.189102807,0.323815711,0.383708101,0.541676176,0.911801846,0.26252397,0.726749916,0.429981331,0.629318062,0.494874566,0.391631802,0.548037446,0.6161901,0.463311507,0.429187677,0.499386778,0.449468555,0.375284651,0.470278346,0.494304838,0.43491448,0.440343203,0.533785572,0.473417472,0.419245175,0.493943448,0.448859414,0.525506498,0.524577151,0.478503151,0.504092108,0.498600289,0.481488984,0.506617246,0.492641997,0.478777785,0.523897889,0.52063813,0.484425086,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_12.wav,biophony
0.313929761,0.311402051,0.228533583,0.579471202,0.88307566,0.379728127,0.801586548,0.333008268,0.57618118,0.62082012,0.512740911,0.50370386,0.484452958,0.50290586,0.442019261,0.537461148,0.50163333,0.460882079,0.465581979,0.488445479,0.524110826,0.539791759,0.530816106,0.530523456,0.516162337,0.534443291,0.517441291,0.566173193,0.542575512,0.538559382,0.542130328,0.539819505,0.53503157,0.537190127,0.537074969,0.536692357,0.547927456,0.547364184,0.547967203,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_13.wav,biophony
0.160314336,0.395493327,0.452922892,0.471237515,0.951059108,0.337543226,0.69333662,0.501247074,0.627241627,0.482403983,0.493161911,0.594303056,0.530646389,0.472163779,0.308185487,0.260340235,0.305153684,0.328758932,0.354509281,0.366199473,0.336447456,0.346168558,0.328088894,0.349978315,0.386525442,0.307414469,0.320527812,0.351411511,0.333527618,0.33273418,0.340829577,0.336765494,0.334936085,0.33644389,0.341885249,0.350896628,0.343498387,0.327125013,0.335582475,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_14.wav,biophony
0.215547975,0.547575274,0.536005468,0.541029242,0.59779151,0.54355982,0.524158752,0.499515234,0.507701935,0.473344403,0.530007235,0.625047732,0.353806188,0.46027984,0.227093211,0.172018767,0.270673311,0.297702345,0.316243708,0.302624077,0.287272138,0.331215775,0.302199074,0.297042706,0.3136464,0.239883223,0.285871078,0.295568181,0.288905315,0.298443536,0.287677078,0.288508427,0.285838167,0.285466679,0.282511357,0.289562464,0.297395315,0.285723349,0.295076171,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_2.wav,biophony
0.236748697,0.595857193,0.607099669,0.54630938,0.596544906,0.468435069,0.466045268,0.581448806,0.561657535,0.531562349,0.325164991,0.573276403,0.410431523,0.362059859,0.199500427,0.208246855,0.232905422,0.262877763,0.179954737,0.170776211,0.247486579,0.265546395,0.22074247,0.222132377,0.310859269,0.253251294,0.22410093,0.234401111,0.218104856,0.238056352,0.237667959,0.212825034,0.21233138,0.226973356,0.237882892,0.224623174,0.226359971,0.228411281,0.22935453,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_3.wav,biophony
0.230746839,0.573949892,0.592957432,0.569663569,0.543746371,0.459811053,0.588651453,0.535561995,0.365098913,0.6794827,0.421798923,0.456314296,0.483847254,0.369287491,0.226025191,0.248438661,0.21242528,0.25141637,0.217946301,0.159742547,0.263810155,0.297521893,0.227525922,0.273096752,0.308688145,0.252659439,0.224456794,0.248004812,0.230176977,0.234460353,0.244690664,0.227955388,0.236805907,0.251934871,0.248172655,0.23339736,0.23989384,0.241895487,0.236717714,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_4.wav,biophony
0.155987936,0.520223431,0.625653031,0.53723165,0.566174363,0.362519209,0.68475853,0.494497715,0.434442301,0.613881117,0.478098181,0.343501452,0.499244916,0.415897496,0.328997026,0.357106584,0.262424679,0.277926897,0.338024891,0.320569756,0.322557385,0.38493671,0.341254435,0.35143123,0.355906348,0.295494476,0.327498201,0.343512132,0.310120488,0.329284724,0.328247289,0.315935555,0.326602577,0.330819506,0.323544539,0.324098081,0.327790761,0.324465176,0.33014659,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_5.wav,biophony
0.056889626,0.383045239,0.656713735,0.41766195,0.75882136,0.279662488,0.778396016,0.48976088,0.494360438,0.550317136,0.483985335,0.423097953,0.535135324,0.471854811,0.352337619,0.401576719,0.410935787,0.350086986,0.387940126,0.484706227,0.405406465,0.374776588,0.467657007,0.417851541,0.379257787,0.446212305,0.403137955,0.430363594,0.406502841,0.412049802,0.409187984,0.410275799,0.416551048,0.413485263,0.407793273,0.412785924,0.417500871,0.409478832,0.419159423,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_6.wav,biophony
0.285187046,0.467620592,0.287713351,0.332783445,1,0.45542245,0.827219288,0.421889445,0.350142256,0.480606765,0.500140531,0.479494461,0.648107053,0.433832621,0.366382318,0.496143338,0.435150118,0.435054326,0.430168459,0.381244983,0.422198047,0.470887237,0.461559058,0.49741189,0.465102862,0.410698957,0.437004129,0.489953383,0.481880966,0.464416493,0.457757192,0.462612309,0.464450505,0.472279733,0.467098938,0.454427267,0.461680961,0.461917247,0.466593879,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_7.wav,biophony
0.463969384,0.216751046,0.156917623,0.658349144,0.638445509,0.720782315,0.659958796,0.405346897,0.569264383,0.292797869,0.498553834,0.734006284,0.400284857,0.558473024,0.529828628,0.679696879,0.583957898,0.572021214,0.638306637,0.660602508,0.61318833,0.623911349,0.713004494,0.672026765,0.627241581,0.59412424,0.650141271,0.684992634,0.652451442,0.667469535,0.670808335,0.675871934,0.677383818,0.680278654,0.673894086,0.665352484,0.668528878,0.672492606,0.682323317,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_8.wav,biophony
0.235928005,0.294999886,0.257671069,0.48855935,0.87731672,0.347590302,0.576670693,0.410929254,0.684945281,0.441444359,0.328930002,0.516231996,0.496355962,0.67870413,0.597739353,0.613252294,0.6858319,0.685516734,0.689282514,0.706855937,0.715890754,0.770382248,0.801016963,0.664588284,0.714693274,0.794424166,0.725346329,0.790205248,0.749272014,0.769462144,0.785333376,0.748231647,0.746949517,0.765510131,0.771440256,0.761027673,0.761142809,0.765808403,0.780494042,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_9.wav,biophony
0.259008627,0.303585676,0.246625739,0.504357074,0.906666975,0.319685712,0.755046869,0.377092057,0.581164221,0.511563518,0.458915092,0.500394966,0.488193722,0.55590489,0.533440771,0.674031989,0.59361415,0.541014569,0.634762658,0.640894803,0.611356753,0.608175295,0.647114747,0.671056389,0.681941274,0.646826242,0.649540008,0.67754672,0.652866695,0.676229289,0.676737882,0.656358177,0.661925337,0.663868806,0.662491206,0.669719192,0.685893762,0.674787028,0.668069443,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_1.wav,biophony
0.393495992,0.462683887,0.171111418,0.396845758,0.798335702,0.709557775,0.699501218,0.117208378,0.595993323,0.645885115,0.669026968,0.411750926,0.434289693,0.444913046,0.482647171,0.615618328,0.444385809,0.492938989,0.551922296,0.533124859,0.514452206,0.516506847,0.555707744,0.615799773,0.526726368,0.518607112,0.513842861,0.551262687,0.562615421,0.576640763,0.549351476,0.542279741,0.553403562,0.566714303,0.568167839,0.552645483,0.552100841,0.558698686,0.558121975,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_10.wav,biophony
0.124494978,0.429166995,0.460776562,0.341757607,0.743907428,0.438711301,0.761518003,0.501134975,0.757741081,0.46935767,0.445784359,0.52309346,0.454952223,0.446658836,0.365910412,0.473010439,0.49935028,0.388160698,0.381497852,0.518407658,0.427099404,0.508371992,0.481308219,0.383953046,0.484266556,0.451882953,0.453307185,0.478907253,0.455326056,0.462938242,0.467264655,0.464101286,0.461316599,0.476920767,0.465469765,0.463865506,0.471594745,0.458914461,0.465809211,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_11.wav,biophony
0.13930248,0.371362501,0.392982126,0.290639655,0.964275519,0.360953315,0.53175718,0.428259992,0.61926256,0.450547491,0.392966959,0.48631294,0.490625908,0.541216343,0.635867516,0.768337221,0.597688192,0.673188254,0.688498964,0.625198073,0.665001445,0.71867999,0.761021542,0.707977964,0.666824292,0.674214436,0.685008473,0.728482554,0.705882259,0.734453637,0.715546798,0.702074548,0.722899032,0.728519244,0.707558116,0.698020718,0.722368189,0.725736289,0.7184597,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_12.wav,biophony
0.202372121,0.372732257,0.357452511,0.498241269,0.929533905,0.280318424,0.792557692,0.437949502,0.417837608,0.508095903,0.593170552,0.521862116,0.431358321,0.45224346,0.443060522,0.575184259,0.447048105,0.441447211,0.489621016,0.52821781,0.519050175,0.473605809,0.490173516,0.494441954,0.511803611,0.554766472,0.49737274,0.531602135,0.509575695,0.521233329,0.512039757,0.504559735,0.517320762,0.525628197,0.514352345,0.508551447,0.520387124,0.51901244,0.522597122,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_13.wav,biophony
0.245587442,0.41879345,0.29205393,0.422379478,0.959951522,0.38524566,0.581646457,0.461443427,0.72798865,0.435069489,0.466169532,0.580172837,0.454355985,0.658628521,0.376753821,0.321197547,0.466005667,0.451569787,0.574449664,0.493755471,0.518654754,0.513307858,0.507273008,0.458396476,0.487590626,0.580541763,0.506520095,0.535177559,0.509878705,0.532720559,0.520118105,0.519247559,0.524187506,0.517833836,0.524167121,0.527977128,0.533687199,0.513510762,0.524477762,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_14.wav,biophony
0.110955994,0.259140169,0.42508454,0.468447406,0.711509725,0.397872474,0.717092709,0.276907272,0.624022899,0.381463526,0.403413206,0.600716675,0.436445313,0.686667688,0.59377497,0.693872249,0.660696073,0.578781531,0.775533673,0.725517952,0.733337163,0.726207731,0.682864454,0.703773043,0.758658581,0.752213212,0.737155784,0.783839882,0.741092817,0.763963183,0.771034395,0.759576644,0.753842684,0.770211515,0.770277017,0.75178276,0.759183025,0.765414085,0.780506529,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_2.wav,biophony
0.350086937,0.387226615,0.238028256,0.629678944,0.71870704,0.627088733,0.625300016,0.181844942,0.584442714,0.520167032,0.575057701,0.550224655,0.266270056,0.526438185,0.46814619,0.534898555,0.527629723,0.560378552,0.506186302,0.531684176,0.635451602,0.496362184,0.499283968,0.572289273,0.568446871,0.618291841,0.538366718,0.573459891,0.557855684,0.571416122,0.554800198,0.551103657,0.566954488,0.563453028,0.553621232,0.560148722,0.572140555,0.568041478,0.572583967,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_3.wav,biophony
0.038721473,0.292302866,0.531477634,0.355887254,0.709452454,0.28205517,0.617344232,0.383142935,0.638033596,0.563195159,0.319603109,0.364829483,0.461497941,0.859652857,0.536204171,0.650591762,0.785054569,0.631761294,0.787646264,0.723961082,0.759701136,0.822685221,0.878598586,0.794349664,0.816594065,0.768205444,0.778649716,0.844457169,0.827983441,0.828497437,0.823160265,0.81609534,0.809133617,0.831003993,0.823910198,0.815951274,0.832022155,0.82868552,0.828018593,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_4.wav,biophony
0.302661067,0.3421866,0.212324273,0.531872034,0.845555694,0.41562936,0.725576723,0.271221024,0.734656118,0.522781649,0.396447231,0.533247182,0.551193818,0.529565785,0.510471752,0.559657022,0.531450219,0.547994104,0.489397136,0.559540234,0.597447594,0.60291143,0.628509593,0.541121354,0.588291043,0.607098016,0.533121724,0.616940709,0.619503797,0.603772687,0.616924208,0.593232818,0.577900842,0.602148388,0.60739193,0.59921153,0.602423231,0.594996076,0.599664972,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_5.wav,biophony
0.239334412,0.377769823,0.286436897,0.556843908,0.806480373,0.357966015,0.693191192,0.304386912,0.635005651,0.441819483,0.46491879,0.506968021,0.406009653,0.573273503,0.484111308,0.571129366,0.568298591,0.600066446,0.575683687,0.668897575,0.613782778,0.599341313,0.637166634,0.610346012,0.613282682,0.613380543,0.59918802,0.640648763,0.638092977,0.643874615,0.627099671,0.623921045,0.63229725,0.628469569,0.62258086,0.631044236,0.647238069,0.637722059,0.62954683,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_6.wav,biophony
0.080580657,0.427978448,0.498174872,0.324229017,0.766814549,0.265154859,0.632845044,0.374559143,0.543912011,0.544186115,0.537081786,0.547695522,0.495231288,0.616708369,0.495324906,0.450388413,0.541355383,0.614465861,0.632726588,0.53527207,0.562587927,0.687015023,0.60247878,0.552248469,0.602567469,0.611604024,0.603364985,0.642033749,0.604502939,0.619910469,0.623115826,0.615868905,0.606597305,0.619072676,0.62053208,0.613407661,0.622056376,0.610358524,0.626320746,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_7.wav,biophony
0.167164144,0.423984584,0.428056974,0.456059097,0.82196428,0.382748192,0.818324692,0.541910002,0.570126611,0.372517665,0.452245946,0.614970088,0.517765715,0.380978346,0.419184147,0.513266186,0.241992918,0.276060023,0.410705741,0.394571702,0.342681564,0.452420518,0.44561167,0.336146549,0.380347892,0.377142464,0.371606846,0.401877305,0.382348908,0.3863667,0.37502133,0.370259213,0.387712325,0.390740055,0.386511118,0.387276378,0.391401727,0.37990336,0.377629182,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_8.wav,biophony
0.239233164,0.502304334,0.350007392,0.348198859,0.891655555,0.500386731,0.738962876,0.418682883,0.518191579,0.563294168,0.640076835,0.430170409,0.52791397,0.359032373,0.34470331,0.425607153,0.291936701,0.364194926,0.364694875,0.406894458,0.397277469,0.369186962,0.396251045,0.405160727,0.396717814,0.372117701,0.365015236,0.398670169,0.403627006,0.395275292,0.380201098,0.381940461,0.381786548,0.398534683,0.389844679,0.384734683,0.397823078,0.38841111,0.385973336,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_9.wav,biophony
0.159532585,0.408999337,0.40303947,0.356548298,0.939161562,0.361676752,0.747680037,0.480965534,0.488161938,0.517615565,0.6039255,0.516697407,0.413520545,0.464652528,0.421289605,0.55559313,0.455646255,0.434313794,0.514974602,0.453176093,0.418517721,0.510940833,0.520921607,0.518681151,0.523121111,0.459848367,0.477806881,0.514583856,0.494440026,0.49645223,0.495078695,0.503043537,0.499000749,0.495198779,0.498822151,0.497704094,0.502333103,0.493171724,0.497655628,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA28_1.wav,biophony
