x,y,z,sound_path,class
4.91E+00,1.02E+01,6.17E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T020000+1000_REC_1289.625_1294.125.wav,unlabelled
4.73E+00,1.02E+01,6.53E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T020000+1000_REC_3390.49_3394.99.wav,unlabelled
5.26E+00,1.08E+01,6.41E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T020000+1000_REC_3602.768_3607.268.wav,unlabelled
3.65E+00,7.95E+00,6.70E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T020000+1000_REC_7112.636_7117.136.wav,unlabelled
5.37E+00,1.05E+01,6.40E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T040000+1000_REC_146.531_151.031.wav,unlabelled
5.57E+00,5.50E+00,6.76E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T040000+1000_REC_2880.737_2885.237.wav,unlabelled
5.25E+00,6.21E+00,4.78E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T040000+1000_REC_3470.381_3474.881.wav,unlabelled
4.95E+00,7.06E+00,4.93E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T040000+1000_REC_5064.597_5069.097.wav,unlabelled
3.93E+00,7.09E+00,6.92E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T060000+1000_REC_4672.238_4676.738.wav,unlabelled
3.20E+00,6.75E+00,7.38E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T060000+1000_REC_570.17_574.67.wav,unlabelled
4.62E+00,7.03E+00,6.42E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T060000+1000_REC_6189.256_6193.756.wav,unlabelled
5.02E+00,6.87E+00,6.48E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T060000+1000_REC_6335.254_6339.754.wav,unlabelled
6.20E+00,7.15E+00,3.48E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T080000+1000_REC_203.253_207.753.wav,unlabelled
6.74E+00,5.02E+00,4.05E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T080000+1000_REC_3438.628_3443.128.wav,unlabelled
5.70E+00,9.79E+00,6.08E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T080000+1000_REC_4048.02_4052.52.wav,unlabelled
4.73E+00,6.91E+00,6.60E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T080000+1000_REC_990.603_995.103.wav,unlabelled
5.01E+00,5.68E+00,8.29E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T100000+1000_REC_2091.409_2095.909.wav,unlabelled
6.00E+00,5.72E+00,6.14E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T100000+1000_REC_2267.423_2271.923.wav,unlabelled
5.51E+00,5.18E+00,8.61E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T100000+1000_REC_3571.058_3575.558.wav,unlabelled
7.29E+00,5.84E+00,4.11E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T100000+1000_REC_6768.314_6772.814.wav,unlabelled
5.48E+00,4.70E+00,9.06E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T120000+1000_REC_212.241_216.741.wav,unlabelled
5.57E+00,4.81E+00,9.05E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T120000+1000_REC_253.087_257.587.wav,unlabelled
5.44E+00,4.67E+00,9.07E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T120000+1000_REC_5327.701_5332.201.wav,unlabelled
7.29E+00,5.45E+00,4.23E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T120000+1000_REC_5630.011_5634.511.wav,unlabelled
5.77E+00,5.86E+00,7.42E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T140000+1000_REC_5350.745_5355.245.wav,unlabelled
6.63E+00,4.80E+00,7.96E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T140000+1000_REC_5746.832_5751.332.wav,unlabelled
6.55E+00,5.88E+00,6.33E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T140000+1000_REC_5839.497_5843.997.wav,unlabelled
5.64E+00,5.83E+00,7.43E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T140000+1000_REC_6730.903_6735.403.wav,unlabelled
5.58E+00,5.92E+00,7.41E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T160000+1000_REC_1342.688_1347.188.wav,unlabelled
5.32E+00,6.10E+00,6.89E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T160000+1000_REC_19.433_23.933.wav,unlabelled
5.59E+00,5.00E+00,8.91E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T160000+1000_REC_4605.578_4610.078.wav,unlabelled
5.46E+00,4.69E+00,9.12E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T160000+1000_REC_66.043_70.543.wav,unlabelled
5.87E+00,6.74E+00,6.67E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T180000+1000_REC_2137.735_2142.235.wav,unlabelled
5.01E+00,9.81E+00,6.66E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T180000+1000_REC_2821.42_2825.92.wav,unlabelled
4.03E+00,7.61E+00,-1.67E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T180000+1000_REC_4217.127_4221.627.wav,unlabelled
4.06E+00,7.64E+00,-1.70E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T180000+1000_REC_4953.442_4957.942.wav,unlabelled
4.68E+00,6.88E+00,6.58E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T200000+1000_REC_1066.204_1070.704.wav,unlabelled
5.70E+00,1.00E+01,5.99E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T200000+1000_REC_3842.17_3846.67.wav,unlabelled
5.37E+00,9.94E+00,6.45E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T200000+1000_REC_4546.8_4551.3.wav,unlabelled
4.78E+00,1.02E+01,6.54E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T200000+1000_REC_4668.616_4673.116.wav,unlabelled
5.51E+00,1.00E+01,6.33E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T220000+1000_REC_2843.669_2848.169.wav,unlabelled
5.60E+00,1.01E+01,6.02E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T220000+1000_REC_3642.429_3646.929.wav,unlabelled
5.46E+00,9.89E+00,5.78E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T220000+1000_REC_5285.479_5289.979.wav,unlabelled
4.75E+00,1.02E+01,6.45E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221125T220000+1000_REC_5462.416_5466.916.wav,unlabelled
5.75E+00,9.10E+00,5.56E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T000000+1000_REC_1804.364_1808.864.wav,unlabelled
5.11E+00,5.50E+00,4.43E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T000000+1000_REC_2933.94_2938.44.wav,unlabelled
5.14E+00,5.53E+00,4.44E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T000000+1000_REC_5018.601_5023.101.wav,unlabelled
5.79E+00,8.12E+00,6.53E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T000000+1000_REC_6561.609_6566.109.wav,unlabelled
5.00E+00,5.13E+00,4.66E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T020000+1000_REC_1814.462_1818.962.wav,unlabelled
8.60E+00,5.69E+00,5.58E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T020000+1000_REC_3628.096_3632.596.wav,unlabelled
5.75E+00,8.22E+00,6.47E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T020000+1000_REC_4654.986_4659.486.wav,unlabelled
6.85E+00,7.28E+00,6.37E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T020000+1000_REC_7033.89_7038.39.wav,unlabelled
5.58E+00,4.67E+00,7.55E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T040000+1000_REC_2606.336_2610.836.wav,unlabelled
5.68E+00,5.86E+00,5.76E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T040000+1000_REC_4096.476_4100.976.wav,unlabelled
3.44E+00,6.97E+00,7.25E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T040000+1000_REC_5217.95_5222.45.wav,unlabelled
4.26E+00,4.56E+00,4.53E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T040000+1000_REC_5599.838_5604.338.wav,unlabelled
6.76E+00,6.74E+00,5.97E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T060000+1000_REC_3759.842_3764.342.wav,unlabelled
5.31E+00,6.13E+00,6.76E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T060000+1000_REC_395.795_400.295.wav,unlabelled
5.84E+00,7.04E+00,5.37E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T060000+1000_REC_6026.763_6031.263.wav,unlabelled
6.98E+00,4.98E+00,4.02E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T060000+1000_REC_93.775_98.275.wav,unlabelled
5.60E+00,5.93E+00,5.81E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T080000+1000_REC_6088.812_6093.312.wav,unlabelled
5.99E+00,6.19E+00,3.62E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T080000+1000_REC_656.528_661.028.wav,unlabelled
5.74E+00,9.72E+00,5.97E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T080000+1000_REC_6585.599_6590.099.wav,unlabelled
7.31E+00,5.65E+00,1.50E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T080000+1000_REC_6653.159_6657.659.wav,unlabelled
5.05E+00,5.89E+00,7.99E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T100000+1000_REC_1188.324_1192.824.wav,unlabelled
5.66E+00,5.85E+00,4.99E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T100000+1000_REC_3286.172_3290.672.wav,unlabelled
6.92E+00,5.29E+00,4.11E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T100000+1000_REC_4373.668_4378.168.wav,unlabelled
5.33E+00,5.80E+00,7.57E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T100000+1000_REC_982.293_986.793.wav,unlabelled
4.41E+00,6.60E+00,7.26E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T120000+1000_REC_1783.266_1787.766.wav,unlabelled
5.13E+00,5.57E+00,7.65E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T120000+1000_REC_2992.797_2997.297.wav,unlabelled
5.76E+00,5.88E+00,5.89E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T120000+1000_REC_3667.82_3672.32.wav,unlabelled
4.94E+00,5.76E+00,8.24E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T120000+1000_REC_42.731_47.231.wav,unlabelled
4.04E+00,6.44E+00,7.43E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T140000+1000_REC_4894.607_4899.107.wav,unlabelled
4.25E+00,6.66E+00,7.29E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T140000+1000_REC_6157.94_6162.44.wav,unlabelled
4.19E+00,6.88E+00,7.09E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T140000+1000_REC_6467.432_6471.932.wav,unlabelled
3.57E+00,7.49E+00,7.32E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T140000+1000_REC_6700.75_6705.25.wav,unlabelled
4.28E+00,6.70E+00,7.20E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T160000+1000_REC_1978.882_1983.382.wav,unlabelled
6.12E+00,6.94E+00,3.71E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T160000+1000_REC_5606.157_5610.657.wav,unlabelled
6.16E+00,7.15E+00,3.90E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T160000+1000_REC_6140.469_6144.969.wav,unlabelled
4.27E+00,6.66E+00,7.15E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T160000+1000_REC_6537.644_6542.144.wav,unlabelled
4.13E+00,7.75E+00,-1.96E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T180000+1000_REC_4086.675_4091.175.wav,unlabelled
4.08E+00,7.68E+00,-1.84E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T180000+1000_REC_4941.336_4945.836.wav,unlabelled
3.22E+00,6.74E+00,7.70E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T180000+1000_REC_644.337_648.837.wav,unlabelled
3.37E+00,5.05E+00,5.94E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T180000+1000_REC_6460.669_6465.169.wav,unlabelled
3.36E+00,4.81E+00,5.44E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T200000+1000_REC_2853.212_2857.712.wav,unlabelled
3.27E+00,4.81E+00,5.47E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T200000+1000_REC_2948.201_2952.701.wav,unlabelled
3.36E+00,4.98E+00,5.86E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T200000+1000_REC_328.461_332.961.wav,unlabelled
3.33E+00,4.90E+00,5.68E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T200000+1000_REC_950.019_954.519.wav,unlabelled
4.98E+00,5.12E+00,4.67E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T220000+1000_REC_2431.526_2436.026.wav,unlabelled
4.75E+00,4.93E+00,4.76E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T220000+1000_REC_6841.608_6846.108.wav,unlabelled
4.65E+00,4.86E+00,4.71E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T220000+1000_REC_6985.786_6990.286.wav,unlabelled
4.81E+00,4.96E+00,4.81E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221126T220000+1000_REC_7085.62_7090.12.wav,unlabelled
4.69E+00,4.86E+00,4.72E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T000000+1000_REC_1779.286_1783.786.wav,unlabelled
4.48E+00,4.52E+00,4.58E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T000000+1000_REC_4660.027_4664.527.wav,unlabelled
5.65E+00,5.04E+00,4.23E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T000000+1000_REC_5897.585_5902.085.wav,unlabelled
4.66E+00,4.72E+00,4.52E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T000000+1000_REC_6385.888_6390.388.wav,unlabelled
5.70E+00,6.51E+00,3.39E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T020000+1000_REC_298.495_302.995.wav,unlabelled
5.09E+00,5.26E+00,4.58E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T020000+1000_REC_337.608_342.108.wav,unlabelled
8.38E+00,3.89E+00,6.79E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T020000+1000_REC_4152.227_4156.727.wav,unlabelled
5.06E+00,5.19E+00,4.57E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T020000+1000_REC_5370.801_5375.301.wav,unlabelled
2.74E+00,6.37E+00,7.96E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T040000+1000_REC_4032.084_4036.584.wav,unlabelled
4.48E+00,5.32E+00,7.91E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T040000+1000_REC_6197.474_6201.974.wav,unlabelled
3.80E+00,6.68E+00,7.18E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T040000+1000_REC_6862.48_6866.98.wav,unlabelled
5.90E+00,6.20E+00,3.61E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T040000+1000_REC_775.646_780.146.wav,unlabelled
6.85E+00,5.04E+00,4.17E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T060000+1000_REC_3121.146_3125.646.wav,unlabelled
4.23E+00,7.25E+00,6.87E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T060000+1000_REC_481.595_486.095.wav,unlabelled
5.97E+00,6.56E+00,3.22E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T060000+1000_REC_6072.5_6077.wav,unlabelled
5.45E+00,5.72E+00,7.60E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T060000+1000_REC_6481.166_6485.666.wav,unlabelled
6.33E+00,5.27E+00,2.96E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T080000+1000_REC_3019.69_3024.19.wav,unlabelled
6.86E+00,4.26E+00,3.98E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T080000+1000_REC_4995.656_5000.156.wav,unlabelled
5.88E+00,5.73E+00,6.30E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T080000+1000_REC_587.812_592.312.wav,unlabelled
7.41E+00,5.85E+00,4.00E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T080000+1000_REC_5904.502_5909.002.wav,unlabelled
7.26E+00,5.03E+00,4.64E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T100000+1000_REC_1169.507_1174.007.wav,unlabelled
4.50E+00,6.08E+00,8.08E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T100000+1000_REC_1820.21_1824.71.wav,unlabelled
5.30E+00,6.07E+00,6.78E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T100000+1000_REC_2492.49_2496.99.wav,unlabelled
6.86E+00,4.73E+00,4.03E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T100000+1000_REC_4635.742_4640.242.wav,unlabelled
6.04E+00,7.62E+00,6.56E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T120000+1000_REC_1588.684_1593.184.wav,unlabelled
5.18E+00,6.27E+00,7.04E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T120000+1000_REC_2809.8_2814.3.wav,unlabelled
5.31E+00,5.36E+00,8.51E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T120000+1000_REC_4708.628_4713.128.wav,unlabelled
5.04E+00,5.62E+00,8.32E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T120000+1000_REC_616.069_620.569.wav,unlabelled
5.66E+00,5.89E+00,7.40E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T140000+1000_REC_5775.342_5779.842.wav,unlabelled
5.71E+00,5.99E+00,7.46E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T140000+1000_REC_6088.973_6093.473.wav,unlabelled
5.58E+00,4.98E+00,8.90E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T140000+1000_REC_6259.022_6263.522.wav,unlabelled
5.61E+00,5.08E+00,8.64E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T140000+1000_REC_6573.7_6578.2.wav,unlabelled
4.99E+00,6.99E+00,5.43E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T160000+1000_REC_1553.985_1558.485.wav,unlabelled
6.59E+00,5.15E+00,7.76E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T160000+1000_REC_3258.47_3262.97.wav,unlabelled
5.96E+00,7.68E+00,6.48E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T160000+1000_REC_4654.573_4659.073.wav,unlabelled
5.74E+00,8.72E+00,6.67E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T160000+1000_REC_4795.341_4799.841.wav,unlabelled
6.44E+00,4.91E+00,8.09E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T180000+1000_REC_2402.074_2406.574.wav,unlabelled
4.40E+00,7.08E+00,7.05E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T180000+1000_REC_5027.118_5031.618.wav,unlabelled
4.51E+00,7.09E+00,7.07E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T180000+1000_REC_5445.858_5450.358.wav,unlabelled
5.54E+00,4.88E+00,9.05E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T180000+1000_REC_70.772_75.272.wav,unlabelled
4.52E+00,9.80E+00,7.22E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T200000+1000_REC_1480.084_1484.584.wav,unlabelled
4.82E+00,1.02E+01,6.35E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T200000+1000_REC_2346.895_2351.395.wav,unlabelled
6.07E+00,9.72E+00,5.69E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T200000+1000_REC_251.252_255.752.wav,unlabelled
4.50E+00,1.04E+01,6.71E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T200000+1000_REC_4588.707_4593.207.wav,unlabelled
4.60E+00,1.09E+01,6.79E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T220000+1000_REC_4731.123_4735.623.wav,unlabelled
4.37E+00,1.03E+01,6.86E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T220000+1000_REC_5009.901_5014.401.wav,unlabelled
4.42E+00,1.04E+01,6.80E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T220000+1000_REC_5499.45_5503.95.wav,unlabelled
4.92E+00,1.02E+01,6.14E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221127T220000+1000_REC_834.25_838.75.wav,unlabelled
4.44E+00,1.03E+01,6.82E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T000000+1000_REC_2068.376_2072.876.wav,unlabelled
4.61E+00,9.85E+00,7.17E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T000000+1000_REC_4035.077_4039.577.wav,unlabelled
4.37E+00,1.03E+01,6.92E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T000000+1000_REC_527.339_531.839.wav,unlabelled
7.28E+00,4.98E+00,5.88E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T000000+1000_REC_5449.767_5454.267.wav,unlabelled
5.20E+00,9.81E+00,6.48E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T020000+1000_REC_1913.558_1918.058.wav,unlabelled
5.54E+00,9.94E+00,6.33E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T020000+1000_REC_3331.108_3335.608.wav,unlabelled
4.54E+00,9.83E+00,7.21E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T020000+1000_REC_4266.75_4271.25.wav,unlabelled
5.72E+00,8.25E+00,5.77E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T020000+1000_REC_4695.923_4700.423.wav,unlabelled
5.92E+00,4.91E+00,4.01E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T040000+1000_REC_1491.692_1496.192.wav,unlabelled
2.28E+00,4.60E+00,5.42E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T040000+1000_REC_3897.411_3901.911.wav,unlabelled
2.93E+00,7.00E+00,7.63E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T040000+1000_REC_6301.2_6305.7.wav,unlabelled
7.03E+00,4.37E+00,3.89E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T040000+1000_REC_7005.427_7009.927.wav,unlabelled
5.12E+00,6.30E+00,7.39E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T060000+1000_REC_1228.059_1232.559.wav,unlabelled
5.58E+00,4.76E+00,8.02E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T060000+1000_REC_1506.63_1511.13.wav,unlabelled
4.55E+00,4.89E+00,7.55E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T060000+1000_REC_2865.092_2869.592.wav,unlabelled
5.43E+00,4.85E+00,7.46E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T060000+1000_REC_635.21_639.71.wav,unlabelled
6.21E+00,7.16E+00,3.84E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T080000+1000_REC_1086.571_1091.071.wav,unlabelled
6.81E+00,6.36E+00,3.87E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T080000+1000_REC_1675.796_1680.296.wav,unlabelled
6.22E+00,7.25E+00,3.95E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T080000+1000_REC_2797.403_2801.903.wav,unlabelled
5.28E+00,5.45E+00,8.36E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T080000+1000_REC_4132.438_4136.938.wav,unlabelled
5.79E+00,5.86E+00,7.67E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T100000+1000_REC_2248.961_2253.461.wav,unlabelled
5.60E+00,4.84E+00,7.69E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T100000+1000_REC_4141.704_4146.204.wav,unlabelled
6.52E+00,6.99E+00,3.19E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T100000+1000_REC_6180.469_6184.969.wav,unlabelled
6.21E+00,7.26E+00,3.84E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T100000+1000_REC_6281.456_6285.956.wav,unlabelled
5.60E+00,4.89E+00,7.32E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryA_20221128T120000+1000_REC_224.372_228.872.wav,unlabelled
