x,y,z,class,sound_path
9.69E+00,-1.30E+01,1.27E+01,other,
1.07E+01,-1.27E+01,8.59E+00,other,
1.24E+01,-8.98E+00,3.81E+00,other,
1.47E+01,-4.88E+00,3.74E+00,other,
1.06E+01,-1.13E+01,7.25E+00,other,
1.30E+01,-1.25E+01,7.71E+00,other,
1.38E+01,-1.28E+01,8.38E+00,other,
8.45E+00,-1.06E+01,9.41E+00,other,
4.35E+00,-1.11E+01,1.51E+01,other,
1.06E+01,-1.02E+01,1.20E+01,other,
1.64E+01,-4.81E+00,1.80E-01,other,
1.37E+01,-9.71E+00,2.53E+00,other,
1.59E+01,-1.16E+01,4.40E+00,other,
1.31E+01,-6.33E+00,3.59E+00,other,
1.59E+01,-4.84E+00,9.44E+00,other,
1.69E+01,-4.44E+00,8.24E+00,other,
1.56E+01,-6.89E+00,7.72E+00,other,
1.06E+01,-1.18E+01,8.87E+00,other,
9.32E+00,-8.26E+00,5.12E+00,other,
1.50E+01,-4.83E+00,4.42E+00,other,
1.28E+01,-7.92E+00,2.75E+00,other,
1.65E+01,-5.68E+00,-5.33E-01,other,
1.64E+01,-8.52E+00,8.09E+00,other,
2.26E+01,-2.14E+00,7.09E+00,other,
4.01E+00,-1.22E+01,1.41E+01,other,
3.55E+00,-1.12E+01,1.46E+01,other,
7.22E+00,-1.05E+01,1.38E+01,other,
5.70E+00,-1.03E+01,1.15E+01,other,
2.05E+01,-4.26E+00,3.55E+00,other,
2.02E+01,-3.02E+00,-4.10E-01,other,
1.33E+01,-5.97E+00,-5.35E-01,other,
1.45E+01,-1.05E+01,5.81E+00,other,
1.22E+01,-6.61E+00,7.55E+00,other,
8.33E+00,-9.99E+00,1.04E+01,other,
5.51E+00,-1.12E+01,1.14E+01,other,
1.18E+01,3.23E-01,6.18E+00,other,
6.17E+00,-9.76E+00,1.07E+01,other,
1.16E+01,-3.58E+00,6.91E+00,other,
7.92E+00,-1.26E+01,1.21E+01,other,
1.38E+01,-4.74E+00,8.21E+00,other,
1.29E+01,-9.00E+00,5.71E+00,other,
5.86E+00,-1.43E+01,7.26E+00,other,
7.05E+00,-1.55E+01,1.17E+01,other,
9.60E+00,-1.42E+01,9.24E+00,other,
7.46E+00,-1.24E+01,1.19E+01,other,
1.34E+01,1.76E+00,3.18E+00,other,
1.50E+01,-2.27E-02,5.84E+00,other,
6.20E+00,-1.28E+01,1.09E+01,other,
6.83E+00,-1.38E+01,8.15E+00,other,
7.50E+00,-1.39E+01,8.99E+00,other,
5.72E+00,-1.27E+01,8.37E+00,other,
6.64E+00,-1.16E+01,1.08E+01,other,
7.05E+00,-1.33E+01,1.20E+01,other,
2.96E+00,-1.31E+01,1.55E+01,other,
5.99E+00,-1.35E+01,1.52E+01,other,
6.68E+00,-1.47E+01,1.06E+01,other,
6.59E+00,-9.95E+00,1.14E+01,other,
7.52E+00,-1.13E+01,1.29E+01,other,
4.64E+00,-1.18E+01,1.34E+01,other,
9.59E+00,-9.13E+00,1.35E+01,other,
5.13E+00,-1.20E+01,1.24E+01,other,
1.03E+01,-8.79E+00,1.17E+01,other,
1.32E+01,-6.52E+00,8.23E+00,other,
1.18E+01,-2.55E+00,7.08E+00,other,
6.13E+00,-9.45E+00,1.02E+01,other,
8.38E+00,-1.22E+01,1.01E+01,other,
5.40E+00,-1.27E+01,8.46E+00,other,
1.35E+01,-1.02E+01,4.77E+00,other,
5.81E+00,-1.03E+01,9.85E+00,other,
6.69E+00,-1.07E+01,1.52E+01,other,
1.24E+01,7.31E-01,4.68E+00,other,
6.06E+00,-1.40E+01,1.21E+01,other,
5.95E+00,-1.40E+01,1.22E+01,other,
5.98E+00,-1.34E+01,1.46E+01,other,
9.24E+00,-1.37E+01,1.11E+01,other,
6.95E+00,-1.31E+01,1.20E+01,other,
9.74E+00,-1.40E+01,1.27E+01,other,
4.40E+00,-1.20E+01,1.52E+01,other,
1.78E+01,-4.34E+00,-9.33E-01,other,
1.72E+01,4.98E-01,9.93E-01,other,
1.94E+01,1.91E+00,-1.83E+00,other,
2.05E+01,-3.29E-01,-2.01E+00,other,
2.35E+01,4.23E+00,9.06E-01,other,
1.97E+01,1.77E+00,2.03E-01,other,
1.26E+01,-5.36E+00,5.19E+00,other,
1.55E+01,-1.62E+00,3.41E+00,other,
1.33E+01,-4.38E-01,5.35E+00,other,
1.78E+01,9.91E-01,-4.98E-01,other,
2.13E+01,-2.65E+00,1.08E+00,other,
1.94E+01,-7.45E-01,-8.59E-01,other,
1.87E+01,3.36E+00,7.00E-01,other,
1.77E+01,4.01E+00,-3.75E-01,other,
3.17E+00,-1.29E+01,1.58E+01,other,
6.94E+00,-1.05E+01,1.44E+01,other,
7.52E+00,-1.01E+01,8.54E+00,other,
7.35E+00,-1.29E+01,8.51E+00,other,
6.03E+00,-1.28E+01,1.10E+01,other,
3.44E+00,-1.25E+01,1.39E+01,other,
5.99E+00,-1.26E+01,1.48E+01,other,
5.36E+00,-1.36E+01,1.55E+01,other,
5.50E+00,-1.38E+01,1.55E+01,other,
6.51E+00,-1.49E+01,1.11E+01,other,
1.12E+01,-3.60E+00,5.97E+00,other,
6.84E+00,-1.44E+01,7.59E+00,other,
6.04E+00,-1.15E+01,8.85E+00,other,
1.31E+01,-9.41E+00,7.32E+00,other,
6.05E+00,-1.23E+01,1.20E+01,other,
2.55E+00,-1.24E+01,1.42E+01,other,
8.83E+00,-8.68E+00,1.06E+01,other,
7.44E+00,-1.13E+01,1.29E+01,other,
8.34E+00,-1.21E+01,1.29E+01,other,
5.34E+00,-1.23E+01,1.45E+01,other,
4.12E+00,-1.07E+01,1.28E+01,other,
4.28E+00,-1.14E+01,1.20E+01,other,
4.68E+00,-1.15E+01,1.16E+01,other,
7.22E+00,-1.05E+01,1.08E+01,other,
5.33E+00,-1.32E+01,8.50E+00,other,
5.47E+00,-1.30E+01,6.60E+00,other,
4.63E+00,-1.36E+01,1.04E+01,other,
1.35E+01,-6.54E+00,6.97E+00,other,
7.48E+00,-1.03E+01,1.38E+01,other,
1.30E+01,-1.24E+01,1.01E+01,other,
6.32E+00,-1.27E+01,1.09E+01,other,
6.56E+00,-1.26E+01,1.13E+01,other,
8.25E+00,-1.25E+01,1.11E+01,other,
7.15E+00,-1.52E+01,1.10E+01,other,
5.62E+00,-1.31E+01,7.02E+00,other,
6.36E+00,-1.38E+01,7.86E+00,other,
1.04E+01,-1.16E+01,4.29E+00,other,
7.05E+00,-1.20E+01,6.72E+00,other,
1.21E+01,-1.19E+01,2.85E+00,other,
5.56E+00,-1.41E+01,1.21E+01,other,
6.01E+00,-1.35E+01,1.50E+01,other,
7.41E+00,-1.34E+01,1.25E+01,other,
5.13E+00,-1.31E+01,1.25E+01,other,
5.11E+00,-1.33E+01,1.24E+01,other,
1.10E+01,-9.48E+00,9.31E+00,other,
9.41E+00,-9.30E+00,1.34E+01,other,
3.55E+00,-1.08E+01,1.46E+01,other,
9.07E+00,-9.23E+00,1.34E+01,other,
5.05E+00,-1.34E+01,1.07E+01,other,
6.05E+00,-1.23E+01,8.51E+00,other,
1.22E+01,-4.69E+00,7.85E+00,other,
7.60E+00,-1.10E+01,1.17E+01,other,
6.66E+00,-1.05E+01,1.14E+01,other,
5.78E+00,-1.19E+01,1.14E+01,other,
7.45E+00,-8.53E+00,1.21E+01,other,
7.57E+00,-8.42E+00,1.23E+01,other,
5.51E+00,-9.88E+00,8.74E+00,other,
5.68E+00,-9.89E+00,8.85E+00,other,
1.21E+01,-3.60E-01,6.32E+00,other,
1.11E+01,-7.98E+00,6.15E+00,other,
9.63E+00,-9.94E+00,1.29E+01,other,
3.81E+00,-1.10E+01,1.35E+01,other,
1.31E+01,1.38E+00,4.76E+00,other,
1.36E+01,1.64E+00,2.22E+00,other,
1.29E+01,1.37E+00,4.69E+00,other,
6.06E+00,-1.04E+01,7.66E+00,other,
6.23E+00,-1.09E+01,1.12E+01,other,
5.78E+00,-1.33E+01,6.37E+00,other,
6.06E+00,-1.24E+01,8.34E+00,other,
5.77E+00,-1.34E+01,6.14E+00,other,
4.36E+00,-1.16E+01,1.22E+01,other,
5.07E+00,-1.01E+01,1.40E+01,other,
-1.79E+00,2.63E+00,1.14E+01,other,
5.88E+00,-9.27E+00,1.03E+01,other,
3.10E+00,-1.30E+01,1.55E+01,other,
5.06E+00,-1.35E+01,1.52E+01,other,
7.07E+00,-1.04E+01,1.40E+01,other,
8.90E+00,-1.12E+01,1.36E+01,other,
7.36E+00,-1.07E+01,1.38E+01,other,
5.72E+00,-9.95E+00,1.10E+01,other,
5.26E+00,-1.31E+01,1.46E+01,other,
5.88E+00,-1.03E+01,1.11E+01,other,
3.70E+00,-1.29E+01,1.33E+01,other,
4.85E+00,-1.22E+01,1.17E+01,other,
5.08E+00,-1.33E+01,1.55E+01,other,
2.91E+00,-1.33E+01,1.49E+01,other,
3.21E+00,-1.03E+01,1.38E+01,other,
3.08E+00,-1.31E+01,1.46E+01,other,
3.25E+00,-1.28E+01,1.46E+01,other,
4.81E+00,-1.30E+01,1.24E+01,other,
2.87E+00,-1.31E+01,1.53E+01,other,
2.81E+00,-1.32E+01,1.54E+01,other,
5.11E+00,-1.33E+01,1.49E+01,other,
-1.65E+00,2.72E+00,1.16E+01,other,
4.57E+00,-1.28E+01,1.36E+01,other,
3.57E+00,-1.25E+01,1.39E+01,other,
4.03E+00,-1.28E+01,1.28E+01,other,
4.87E+00,-1.31E+01,1.08E+01,other,
5.68E+00,-1.03E+01,8.40E+00,other,
1.38E+01,-1.38E+00,7.01E+00,other,
1.05E+01,-1.42E+01,9.39E+00,other,
8.77E+00,-1.50E+01,1.01E+01,other,
1.38E+01,-5.04E+00,8.09E+00,other,
1.36E+01,-1.35E+01,9.90E+00,other,
7.83E+00,-1.28E+01,8.41E+00,other,
6.12E+00,-1.27E+01,8.44E+00,other,
1.50E+01,-7.04E+00,8.74E+00,other,
5.66E+00,-1.28E+01,7.18E+00,other,
1.54E+01,-5.44E+00,7.80E+00,other,
1.42E+01,-5.49E+00,7.59E+00,other,
1.32E+01,-1.17E+01,4.62E+00,other,
1.21E+01,-7.77E+00,1.07E+01,other,
1.25E+01,-1.27E+01,9.92E+00,other,
9.93E+00,-1.06E+01,8.76E+00,other,
1.04E+01,-1.21E+01,1.06E+01,other,
4.62E+00,-1.34E+01,1.38E+01,other,
8.98E+00,-1.32E+01,9.95E+00,other,
5.26E+00,-1.36E+01,1.39E+01,other,
9.27E+00,-9.54E+00,1.05E+01,other,
4.68E+00,-1.07E+01,1.48E+01,other,
3.61E+00,-1.10E+01,1.68E+01,other,
1.20E+01,-3.91E+00,8.76E+00,other,
7.42E+00,-1.10E+01,1.33E+01,other,
3.89E+00,-1.02E+01,1.45E+01,other,
1.39E+01,2.03E+00,4.37E+00,other,
7.67E+00,-1.33E+01,1.25E+01,other,
6.57E+00,-1.37E+01,1.36E+01,other,
1.17E+01,-9.96E+00,8.73E+00,other,
1.37E+01,-1.12E+01,4.56E+00,other,
1.29E+01,-8.84E+00,2.29E+00,other,
1.11E+01,-1.16E+01,5.38E+00,other,
9.54E+00,-1.33E+01,7.92E+00,other,
1.35E+01,-9.78E+00,5.94E+00,other,
6.56E+00,-1.35E+01,7.60E+00,other,
1.51E+01,-4.59E+00,4.40E+00,other,
1.55E+01,-1.21E+01,5.01E+00,other,
1.32E+01,-1.08E+01,4.06E+00,other,
1.14E+01,-1.09E+01,6.65E+00,other,
1.27E+01,-4.86E+00,2.08E+00,other,
1.49E+01,-8.61E+00,4.00E+00,other,
1.89E+01,2.69E+00,-1.17E+00,other,
2.00E+01,6.39E-02,-1.56E+00,other,
1.66E+01,5.08E-01,5.26E-01,other,
1.71E+01,-1.17E+00,2.96E+00,other,
1.51E+01,-1.67E+00,3.30E+00,other,
1.43E+01,-3.24E+00,4.06E+00,other,
1.84E+01,3.09E+00,7.37E-02,other,
2.01E+01,-6.06E-01,8.33E-01,other,
1.82E+01,3.85E+00,-2.94E-01,other,
1.75E+01,5.42E-01,1.26E+00,other,
1.99E+01,-2.36E+00,-1.93E+00,other,
2.00E+01,7.61E-01,-1.50E+00,other,
1.96E+01,1.28E+00,-1.61E+00,other,
1.93E+01,2.17E+00,-1.74E+00,other,
5.81E+00,-1.40E+01,1.21E+01,other,
9.82E+00,-1.46E+01,1.13E+01,other,
2.19E+01,3.81E+00,1.50E-01,other,
1.49E+01,-1.02E+01,8.95E+00,other,
1.64E+01,1.60E+00,3.86E+00,other,
1.51E+01,-2.24E+00,8.07E+00,other,
8.59E+00,-1.24E+01,1.08E+01,other,
1.09E+01,-7.41E+00,9.51E+00,other,
1.37E+01,-9.39E+00,7.18E+00,other,
9.72E+00,-1.04E+01,8.67E+00,other,
1.89E+01,-6.35E+00,8.47E+00,other,
2.18E+01,-3.16E-01,4.10E+00,other,
1.78E+01,-3.55E+00,3.33E+00,other,
2.02E+01,-1.61E+00,3.93E+00,other,
1.01E+01,-1.09E+01,1.15E+01,other,
1.43E+01,-3.27E+00,8.45E+00,other,
1.25E+01,-1.27E+01,7.32E+00,other,
1.68E+01,-2.94E+00,5.53E+00,other,
1.06E+01,-1.10E+01,8.22E+00,other,
1.75E+01,-1.95E+00,6.22E-02,other,
1.01E+01,-8.12E+00,6.56E+00,other,
1.20E+01,-7.17E+00,8.22E+00,other,
1.14E+01,-1.25E+01,1.25E+01,other,
1.57E+01,-1.09E+01,7.21E+00,other,
1.54E+01,-1.14E+01,3.17E+00,other,
1.20E+01,-4.88E+00,2.06E+00,other,
1.42E+01,-1.01E+01,2.80E+00,other,
1.12E+01,-9.24E+00,7.79E+00,other,
1.66E+01,-5.88E+00,1.56E+00,other,
1.58E+01,-4.64E+00,-1.05E+00,other,
1.47E+01,-1.07E+01,2.89E+00,other,
1.17E+01,-8.44E+00,3.23E+00,other,
7.88E+00,-1.27E+01,8.33E+00,other,
1.19E+01,-1.28E+00,3.48E+00,other,
1.60E+01,-6.40E+00,3.38E+00,other,
1.21E+01,-8.99E+00,3.95E+00,other,
1.44E+01,9.56E-01,3.52E+00,other,
1.15E+01,-1.14E+01,6.20E+00,other,
1.29E+01,-3.30E+00,4.31E+00,other,
1.41E+01,-5.17E+00,8.33E+00,other,
8.32E+00,-1.26E+01,8.43E+00,other,
1.47E+01,-4.59E+00,1.47E+00,other,
1.33E+01,1.92E+00,3.19E+00,other,
1.43E+01,-7.52E+00,9.26E-01,other,
1.44E+01,-1.39E+00,6.46E+00,other,
1.40E+01,1.08E+00,3.03E+00,other,
1.55E+01,-6.92E+00,6.56E+00,other,
1.38E+01,1.67E+00,2.25E+00,other,
1.63E+01,-7.50E+00,1.29E+00,other,
1.32E+01,-1.19E+01,3.30E+00,other,
1.47E+01,-9.70E+00,6.48E+00,other,
1.49E+01,-1.00E+01,3.98E+00,other,
1.65E+01,-3.63E+00,-8.99E-02,other,
1.38E+01,-9.48E+00,2.31E+00,other,
1.25E+01,-1.03E+01,3.59E+00,other,
1.39E+01,-5.77E+00,-1.84E+00,other,
1.28E+01,-5.42E+00,7.94E-01,other,
1.33E+01,-6.15E+00,7.05E+00,other,
1.65E+01,-6.88E+00,4.24E+00,other,
5.99E+00,-1.27E+01,7.91E+00,other,
1.44E+01,-9.11E+00,6.67E+00,other,
1.56E+01,-1.07E+01,7.16E+00,other,
1.49E+01,-1.57E+00,7.04E+00,other,
1.53E+01,-1.66E+00,7.15E+00,other,
1.25E+01,-7.69E+00,1.11E+01,other,
1.40E+01,4.56E-01,4.21E+00,other,
8.87E+00,-6.98E+00,4.75E+00,other,
1.39E+01,6.86E-01,3.75E+00,other,
1.00E+01,-7.61E+00,4.71E+00,other,
1.22E+01,-9.21E-02,3.07E+00,other,
1.49E+01,-9.53E+00,6.24E+00,other,
5.83E+00,-1.25E+01,8.37E+00,other,
1.83E+01,-4.38E+00,3.60E-01,other,
9.76E+00,-6.53E+00,7.81E+00,other,
9.90E+00,-7.88E+00,1.04E+01,other,
9.86E+00,-7.82E+00,1.01E+01,other,
4.95E+00,-1.15E+01,1.33E+01,other,
6.52E+00,-1.11E+01,1.30E+01,other,
6.40E+00,-1.08E+01,1.28E+01,other,
9.29E+00,-6.27E+00,1.34E+00,other,
8.80E+00,-7.85E+00,8.74E+00,other,
6.99E+00,-1.22E+01,8.78E+00,other,
1.49E+01,-1.16E+00,6.86E+00,other,
1.28E+01,-5.06E+00,3.24E+00,other,
1.27E+01,-6.74E+00,7.85E+00,other,
1.47E+01,-8.18E+00,6.03E+00,other,
8.95E+00,-1.41E+01,8.61E+00,other,
1.26E+01,-5.48E+00,7.11E-01,other,
1.52E+01,-4.22E+00,4.44E+00,other,
1.34E+01,-1.04E+01,6.23E+00,other,
1.56E+01,-6.80E+00,7.67E+00,other,
1.45E+01,-4.85E+00,3.51E+00,other,
1.60E+01,-1.48E+00,8.47E+00,other,
1.21E+01,-4.31E-01,6.43E+00,other,
6.72E+00,-1.07E+01,8.38E+00,other,
6.81E+00,-1.40E+01,9.95E+00,other,
5.25E+00,-1.34E+01,1.35E+01,other,
9.59E+00,-1.41E+01,9.93E+00,other,
8.51E+00,-1.12E+01,6.25E+00,other,
1.45E+01,-4.52E-01,7.57E+00,other,
7.16E+00,-1.48E+01,1.01E+01,other,
1.32E+01,-9.60E+00,4.16E+00,other,
8.19E+00,-1.02E+01,1.18E+01,other,
1.07E+01,-1.04E+01,1.03E+01,other,
1.86E+01,1.12E+00,3.42E+00,other,
1.93E+01,-3.26E+00,6.98E+00,other,
1.88E+01,-2.65E+00,-3.50E-01,other,
1.85E+01,-7.51E+00,6.31E+00,other,
2.23E+01,3.89E+00,-1.03E+00,other,
2.25E+01,3.44E+00,-7.24E-01,other,
1.02E+01,-9.99E+00,1.02E+01,other,
1.49E+01,1.23E+00,3.64E+00,other,
1.65E+01,-3.08E+00,8.98E+00,other,
4.99E+00,-1.22E+01,1.31E+01,other,
9.54E+00,-1.52E+01,9.96E+00,other,
6.30E+00,-1.49E+01,1.20E+01,other,
1.43E+01,-1.39E+01,9.05E+00,other,
1.79E+01,-9.26E+00,8.49E+00,other,
1.15E+01,-1.10E+01,1.05E+01,other,
1.05E+01,-1.47E+01,9.42E+00,other,
1.02E+01,-1.40E+01,7.34E+00,other,
6.46E+00,-1.44E+01,1.22E+01,other,
7.63E+00,-1.45E+01,1.02E+01,other,
1.06E+01,-1.12E+01,1.06E+01,other,
6.37E+00,-1.36E+01,1.36E+01,other,
4.49E+00,-1.40E+01,1.46E+01,other,
1.73E+01,-1.81E+00,-1.18E+00,other,
1.65E+01,-7.01E+00,5.88E+00,other,
1.42E+01,-1.51E+00,7.18E+00,other,
1.59E+01,-4.12E+00,-2.98E+00,other,
1.55E+01,3.14E+00,2.91E+00,other,
1.27E+01,-3.01E+00,6.50E+00,other,
1.80E+01,-5.40E+00,6.04E+00,other,
1.68E+01,-1.14E+01,2.90E+00,other,
1.60E+01,-1.04E+01,2.11E+00,other,
1.07E+01,-6.03E+00,8.38E+00,other,
1.04E+01,-6.58E+00,8.54E+00,other,
1.22E+01,-4.45E+00,8.30E+00,other,
1.52E+01,-3.92E+00,7.35E+00,other,
1.47E+01,-7.59E+00,6.41E+00,other,
1.76E+01,1.82E+00,1.11E-01,other,
1.74E+01,9.63E-01,-6.50E-01,other,
1.79E+01,-4.67E+00,-1.13E+00,other,
1.59E+01,-1.05E+01,2.12E+00,other,
1.75E+01,-2.45E+00,-3.34E-01,other,
1.49E+01,-7.39E+00,6.79E+00,other,
1.48E+01,1.60E-01,1.28E+00,other,
1.53E+01,-4.28E+00,7.00E+00,other,
1.22E+01,-9.32E+00,7.61E+00,other,
1.59E+01,-5.96E+00,2.96E+00,other,
1.11E+01,-9.52E+00,6.34E+00,other,
9.85E+00,-2.50E+00,5.99E+00,other,
1.52E+01,-3.80E+00,5.54E+00,other,
1.88E+01,-5.35E+00,-2.47E+00,other,
1.57E+01,-3.12E+00,7.11E+00,other,
1.43E+01,-1.38E+01,9.03E+00,other,
4.25E+00,-1.08E+01,1.53E+01,other,
2.47E+00,-1.16E+01,1.55E+01,other,
3.60E+00,-1.15E+01,1.42E+01,other,
5.23E+00,-1.12E+01,1.32E+01,other,
4.68E+00,-1.40E+01,1.33E+01,other,
2.93E+00,-1.37E+01,1.56E+01,other,
2.37E+00,-1.35E+01,1.59E+01,other,
2.92E+00,-1.27E+01,1.56E+01,other,
2.94E+00,-1.13E+01,1.62E+01,other,
2.38E+00,-1.15E+01,1.57E+01,other,
1.75E+00,-1.14E+01,1.67E+01,other,
2.46E+00,-1.14E+01,1.61E+01,other,
5.32E+00,-1.13E+01,1.31E+01,other,
3.14E+00,-1.12E+01,1.51E+01,other,
1.76E+01,-2.44E+00,-3.78E-01,other,
1.73E+01,-1.41E+00,3.04E+00,other,
8.52E+00,-4.74E+00,5.62E+00,other,
1.12E+01,-9.40E+00,6.13E+00,other,
3.27E+00,-1.10E+01,1.53E+01,other,
-1.84E+00,4.37E+00,1.27E+01,other,
1.54E+01,2.95E+00,3.20E+00,other,
1.43E+01,2.22E+00,4.14E+00,other,
7.47E+00,-1.02E+01,1.39E+01,other,
4.76E+00,-1.16E+01,1.35E+01,other,
4.75E+00,-1.23E+01,9.10E+00,other,
1.54E+01,2.68E+00,3.53E+00,other,
1.30E+01,-9.56E+00,4.06E+00,other,
9.41E+00,-1.18E+01,7.14E+00,other,
1.00E+01,-1.39E+01,1.04E+01,other,
8.44E+00,-1.14E+01,1.38E+01,other,
1.00E+01,-1.36E+01,1.10E+01,other,
1.45E+01,-1.39E+01,9.06E+00,other,
1.06E+01,-8.82E+00,7.76E+00,other,
8.16E+00,-9.08E+00,1.16E+01,other,
1.07E+01,-9.89E+00,1.25E+01,other,
7.67E+00,-8.74E+00,1.30E+01,other,
5.37E+00,-1.08E+01,1.45E+01,other,
7.80E+00,-9.85E+00,9.17E+00,other,
1.07E+01,-1.31E+01,1.05E+01,other,
5.50E+00,-1.42E+01,1.48E+01,other,
1.43E+01,-1.39E+01,9.08E+00,other,
7.99E+00,-1.52E+01,1.19E+01,other,
1.07E+01,-9.59E+00,7.54E+00,other,
1.47E+01,-6.19E+00,1.61E+00,other,
6.99E+00,-1.34E+01,1.06E+01,other,
8.60E+00,-1.16E+01,1.06E+01,other,
1.13E+01,-1.25E+01,9.03E+00,other,
1.29E+01,-9.12E+00,8.27E+00,other,
1.52E+01,-1.00E+01,6.41E+00,other,
1.58E+01,-4.70E+00,4.65E+00,other,
1.30E+01,-6.77E+00,4.60E+00,other,
1.27E+01,-7.51E+00,2.92E+00,other,
1.27E+01,-1.33E+01,7.09E+00,other,
9.53E+00,-1.20E+01,6.59E+00,other,
9.56E+00,-1.22E+01,1.17E+01,other,
9.65E+00,-1.09E+01,1.33E+01,other,
1.32E+01,-1.23E+01,7.71E+00,other,
1.36E+01,2.29E-01,6.06E+00,other,
8.17E+00,-1.13E+01,9.78E+00,other,
1.70E+01,-9.12E+00,6.45E+00,other,
4.86E+00,-1.12E+01,1.45E+01,other,
7.41E+00,-1.30E+01,1.38E+01,other,
5.43E+00,-1.44E+01,1.47E+01,other,
4.80E+00,-1.42E+01,1.44E+01,other,
5.61E+00,-1.44E+01,1.49E+01,other,
5.62E+00,-1.40E+01,1.48E+01,other,
5.43E+00,-1.43E+01,1.47E+01,other,
1.41E+01,-1.31E+01,8.56E+00,other,
1.47E+01,-9.43E+00,5.13E+00,other,
1.30E+01,-1.26E+01,3.50E+00,other,
1.66E+01,-9.63E+00,5.98E+00,other,
1.25E+01,-1.31E+01,8.53E+00,other,
1.04E+01,-1.37E+01,7.66E+00,other,
9.79E+00,-1.39E+01,1.02E+01,other,
1.36E+01,-8.04E+00,6.64E+00,other,
1.15E+01,-3.43E+00,1.72E+00,other,
1.14E+01,-4.15E+00,2.04E+00,other,
1.76E+01,-2.60E+00,5.21E+00,other,
2.30E+01,-2.36E+00,6.27E+00,other,
1.34E+01,-4.48E+00,3.52E+00,other,
1.55E+01,-8.61E+00,4.82E+00,other,
1.67E+01,-5.36E+00,-4.16E-01,other,
1.19E+01,-1.34E+01,9.92E+00,other,
1.30E+01,-1.17E+01,4.63E+00,other,
1.61E+01,-9.81E+00,6.01E+00,other,
1.87E+01,-6.56E+00,8.36E+00,other,
1.15E+01,-8.24E+00,8.48E+00,other,
8.32E+00,-7.77E+00,1.27E+01,other,
1.39E+01,-5.68E+00,-1.49E+00,other,
1.56E+01,-1.20E+01,6.02E+00,other,
1.15E+01,-1.41E+01,8.50E+00,other,
9.55E+00,-3.35E+00,3.69E+00,other,
1.25E+01,-1.21E+01,6.48E+00,other,
1.55E+01,-1.19E+01,5.38E+00,other,
1.43E+01,-1.12E+01,8.24E+00,other,
1.64E+01,-7.69E+00,4.44E+00,other,
8.10E+00,-8.29E+00,1.24E+01,other,
1.24E+01,-6.75E+00,1.03E+01,other,
1.92E+01,-3.84E+00,5.83E+00,other,
2.00E+01,-5.28E+00,5.59E+00,other,
2.06E+01,-1.35E+00,3.63E+00,other,
2.01E+01,-1.45E+00,3.60E+00,other,
1.14E+01,-6.34E+00,9.05E+00,other,
1.03E+01,-9.35E+00,1.11E+01,other,
1.86E+01,-6.60E+00,8.53E+00,other,
1.93E+01,7.56E-02,1.93E+00,other,
1.85E+01,-6.48E+00,8.36E+00,other,
2.29E+01,-3.91E+00,-5.16E-01,other,
1.95E+01,-4.89E+00,7.39E+00,other,
1.76E+01,-4.19E+00,-1.39E+00,other,
1.98E+01,-1.65E+00,2.56E+00,other,
1.86E+01,-1.99E+00,3.35E+00,other,
2.27E+01,-2.43E+00,7.40E+00,other,
1.65E+01,-8.81E+00,5.08E+00,other,
1.08E+01,-1.12E+01,7.60E+00,other,
8.49E+00,-1.12E+01,9.29E+00,other,
1.49E+01,-7.37E-01,2.42E+00,other,
1.95E+01,-2.95E+00,2.37E+00,other,
1.58E+01,-5.39E+00,7.91E-01,other,
1.45E+01,-1.11E+01,8.00E+00,other,
1.74E+01,-7.33E+00,5.12E+00,other,
1.00E+01,-9.79E+00,2.16E+00,other,
1.73E+01,-9.50E-01,1.39E+00,other,
2.03E+01,-4.05E+00,4.17E+00,other,
8.87E+00,-9.45E+00,8.70E+00,other,
8.80E+00,-1.01E+01,9.15E+00,other,
1.63E+01,-6.72E+00,8.13E+00,other,
1.57E+01,7.13E-01,-2.33E+00,other,
1.71E+01,-6.32E+00,5.34E+00,other,
1.33E+01,-1.40E+00,3.15E+00,other,
9.63E+00,-1.22E+01,1.19E+01,other,
9.03E+00,-1.14E+01,1.31E+01,other,
1.06E+01,-1.13E+01,1.20E+01,other,
9.03E+00,-7.67E+00,9.13E+00,other,
1.04E+01,-7.26E+00,9.26E+00,other,
9.83E+00,-1.04E+01,9.43E+00,other,
1.22E+01,-6.73E+00,9.76E+00,other,
1.19E+01,-8.08E+00,1.12E+01,other,
1.45E+01,-4.07E-01,7.47E+00,other,
1.75E+01,-3.31E+00,6.79E+00,other,
1.62E+01,-3.14E+00,5.33E+00,other,
1.78E+01,-6.38E+00,8.45E+00,other,
1.53E+01,-1.88E+00,4.11E+00,other,
1.71E+01,-2.88E+00,8.57E+00,other,
1.88E+01,-4.12E+00,2.60E+00,other,
2.27E+01,-3.95E+00,-9.24E-01,other,
2.05E+01,-3.75E+00,1.27E-01,other,
1.65E+01,-1.81E+00,1.23E+00,other,
1.83E+01,-3.78E+00,6.52E+00,other,
9.03E+00,-8.44E+00,1.25E+01,other,
1.61E+01,-5.36E+00,9.86E+00,other,
9.33E+00,-9.29E+00,1.33E+01,other,
1.39E+01,-1.13E+01,7.93E+00,other,
1.04E+01,-1.18E+01,1.01E+01,other,
1.66E+01,9.18E-01,3.76E-01,other,
2.04E+01,1.32E+00,-1.04E+00,other,
1.81E+01,-3.25E+00,9.52E-01,other,
