zcr_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,class,kmeans_class
0.0734150772025431,-22.32801360118632,3.0441727712462097,-0.1921818189317244,-0.1653624241284538,0.5906036269842618,0.438649413544092,0.1066133940678839,0.0739504198772173,-0.0069446743080902,-0.0232346937014376,0.0551551707261084,0.0646592599586262,0.006809611035244,anthrophony,2
0.086503178928247,-22.249398752930908,2.8431991687075944,-0.0946067550944872,-0.2095511063082287,0.4987570057108811,0.3589404037393092,0.0697697285880294,0.0597733122496171,0.0040617072978164,-0.0008601368874642,0.0291238070845222,-0.0182698134186518,-0.0274195513387112,anthrophony,2
0.1056494096276112,-25.79975871471107,2.5328232320416824,-0.0294691693375063,-0.2508232452807152,0.5181281146743194,0.3631683893463039,0.0812009942579819,0.1152629616007096,-0.0170126162685042,-0.0181844341032118,-0.0033330486777594,0.0493499856703224,-0.0275817993693761,anthrophony,2
0.1293278837420526,-31.289172403172927,2.306196338353733,0.1542283724782596,-0.1362466218673194,0.5564303720995925,0.3288859744210092,0.1154138546297534,0.1319772576577245,0.0155920001991391,-0.0607777587696493,-0.0340578856649147,-0.033361621345547,-0.0599302389960117,anthrophony,3
0.1042052679382379,-26.37201284238167,2.541254032297743,0.1452402110565692,-0.1875705715375513,0.6176740790208252,0.4533653444240131,0.2298021382678433,0.1033182910791833,0.0085338658626311,-0.0037036506342449,0.0569158147569541,0.0410719793167415,-0.0701652726568065,anthrophony,2
0.1742234332425068,-28.957211793016768,1.609462925950588,-0.4735854953260497,-0.2661793125157403,0.2275144624213524,0.1613235855803795,-0.066855038161667,0.2616552242352473,-0.000594179204009,0.0008570040604449,0.0558795340121597,-0.0645172138025702,-0.084134243777079,anthrophony,2
0.2899000908265213,-27.61750801185054,0.9672363785428338,-0.4642080893740091,-0.2278865409158113,0.2517131439607611,0.1748102879436836,-0.1544345987423938,0.2555006199680688,-0.0244276727842439,-0.1076728542021351,0.0831666936068607,-0.0071651396157245,-0.11084706918645,anthrophony,0
0.2572297910990009,-27.01410283932161,1.563233714982133,-0.3711814621669299,-0.6387116263239554,0.294606102498256,-0.0904274056875995,-0.0008986866751534,0.0088416136382595,-0.110505215723984,-0.1607611852819228,-0.082056667973586,-0.0711167566034551,-0.1833583173130002,anthrophony,2
0.2344686648501362,-27.511131765373868,1.3731993939255884,-0.456922635684421,-0.496190414674224,0.561844611162708,-0.1520581033488239,0.1301851841136908,0.1662166915062777,0.0851533836721536,0.120780070814682,0.0754637439609536,0.0344857180326474,-0.1334823080966282,anthrophony,3
0.0964123524069028,-22.05477519857677,2.6247285440947743,-0.0217170820693085,-0.1789694876375753,0.6915174172819833,0.433402098452554,0.1930339418370851,0.1535527595310434,0.0395295510618416,-0.0001246366507415,0.0469795828930665,0.0391035813893542,-0.0429390231299403,anthrophony,2
0.0882470481380563,-22.4431627441082,2.684113202174408,0.0265487111523785,-0.1139609746120614,0.6992764885541856,0.3923850949954479,0.194820395699853,0.199248787973584,0.1098722864418077,0.011816740192479,0.0639771490420033,0.0846373560923379,-0.0384720539409714,anthrophony,2
0.0959945504087193,-22.85575910028191,2.5486743431688907,-0.1872200421773157,-0.2185840582069248,0.6039952983097836,0.2607070206091186,0.0862090364856082,0.1160074322991677,0.0162524408158664,0.0085296425010116,0.0380830251834727,0.0950607686120131,-0.0098814956678191,anthrophony,2
0.1181017257039055,-25.861241285843825,2.205961371390685,-0.2404187336956476,-0.166754638710568,0.6067751007985949,0.2704869128231649,0.1067244969987361,0.0415064933370708,0.0356966866226368,-0.085759976553192,0.0134040266053575,0.0357102928772593,-0.0673579770862292,anthrophony,2
0.0825885558583106,-23.96728488123461,2.7699683982130425,-0.2880520226606545,-0.0174413911810602,0.5781436553966322,0.4611559647337117,0.1314604687618872,0.0047012503803975,0.0018036203110552,-0.0990971578687913,0.042143400020322,0.013179724471792,-0.17708413000793,anthrophony,2
0.0835331516802906,-23.47546103744745,2.360411495715528,-0.2725792504270011,0.0121490471808963,0.5426498903086235,0.191355930150957,0.0689029535437162,0.0770197111990365,-0.0432223340366444,-0.090085569371799,-0.0342033752422853,0.0039862195648396,-0.1711812996515977,anthrophony,2
0.086503178928247,-23.850195390884483,2.2520912926202143,-0.2384344429588349,-0.0419504645771653,0.4447264575389871,0.3862754219981694,-0.0147013763981177,0.015536324268792,-0.0099269438394052,-0.1443293171390866,0.0364997499049543,-0.0219078382252118,-0.2050726344891201,anthrophony,2
0.1048138056312443,-29.019128105145352,2.197160643121106,-0.5564746083209945,-0.1602795388678957,0.4612631806955741,0.3079546294505027,0.0720055606725459,0.0232899705349756,0.0035032671221361,-0.058092208509641,-0.0417023757676384,0.0097913974647319,-0.2068460748832231,anthrophony,2
0.2134604904632152,-28.965919263360007,1.746504177461191,-0.162860658242898,-0.4477790068103505,0.4955611825290961,-0.0081275514967321,0.2779932832223782,0.1467865347246283,-0.0184450458231594,-0.048831348194111,-0.0211568925087571,0.037662467776919,0.0616932946071686,anthrophony,2
0.1659400544959128,-27.59433487432447,2.072397681666912,-0.2490714685773914,-0.2814375488180761,0.5623212797133751,0.1439500313109553,0.2367092221009166,0.0356408671343094,0.0090243840577803,-0.0659766414322347,-0.0370216608234391,-0.0173112979137872,-0.0769026006535013,anthrophony,3
0.1006085376930063,-23.818331568934717,2.790840018763178,0.0292252376841049,-0.187017532690199,0.5760663648541776,0.1954076639086478,0.0899573716709823,-0.0246113198730366,0.006551202964336,-0.0175243762236911,0.0174119404961333,0.0783379260144965,0.075718589635811,anthrophony,2
0.1123705722070844,-25.189896026913612,2.6361789439752004,-0.1149208926966088,-0.1244572148654165,0.6010157953345959,0.2924730613092186,0.1335918242789523,0.0093216674100559,-0.0138571157087242,-0.0718499955229578,-0.009354018331256,0.0387312324233814,-0.0052368397322749,anthrophony,2
0.1054859218891916,-22.128727396067248,2.857085811312696,-0.3297568963182829,-0.4813459587443314,0.4906379801501543,0.3510669126721346,0.2178416928614916,0.0894011280990616,0.0413723485578512,-0.0967257680509324,-0.0942027543228894,0.0032600956716798,-0.011576842232195,anthrophony,2
0.1024977293369663,-23.910938536027324,2.7099062822004027,-0.1445168512138719,-0.3941252820127613,0.4384742070523417,0.404973505034413,0.3057935075442666,0.1326744429890583,0.0192498842824555,-0.0025779927307059,0.0334267505697341,0.0725617037797878,-0.046118642466033,anthrophony,2
0.1235331516802906,-26.032722020544647,2.0444463581730514,-0.3444024839222992,-0.6188154994235309,0.3188568898559854,0.429187772548757,0.4746956560779602,0.0098851558372433,-0.0008757157700119,-0.0326176479104786,0.0202162981455792,0.0364721378290688,-0.12049447689152,anthrophony,3
0.1244686648501362,-27.91737495106981,2.242311339743728,-0.0890085004277835,-0.1043321401710885,0.5501384849136428,0.3814921771039763,0.2643488283303739,0.0110605426987791,0.0816121735108511,0.0840660508881733,0.0276412543843175,0.0551969023770183,0.0115658638843595,anthrophony,3
0.1322524977293369,-25.82237328264789,2.317327535221498,0.0709222653570263,-0.0878188263828317,0.5871530462503556,0.2255027536056713,0.3509526118802892,0.1446292386506031,0.1218030712403635,0.021543294035545,0.0021885207299565,1.297459045659921e-07,-0.0174380878216868,anthrophony,2
0.1442143505903724,-30.65314700365945,2.159295423054306,-0.067360243725688,-0.1976774891458493,0.6232907390122673,0.3321821387834093,0.2904745628934334,0.1025582323411233,0.1346540227591024,0.0287481900004104,-0.0198945647884374,-0.0182756878873381,-0.0401231476372549,anthrophony,2
0.1177020890099909,-24.735348859288656,2.499107012414079,-0.0413867297414409,-0.2656390440078711,0.432406795979786,0.3368225947266879,0.209593537758947,0.1459342732228601,0.0450380830469143,-0.0230782821988607,-0.042703192651871,-0.070198304210693,-0.0952493552123061,anthrophony,2
0.1073206176203451,-28.40797051678112,2.7106853630770043,-0.223202043312799,-0.5330600462305337,0.4002786851968647,0.3997741870589451,0.1537851212166101,0.0497583729756827,-0.020702433537721,-0.0543148931745941,-0.0345503813678642,-0.0396391299822141,-0.0143783655069803,anthrophony,2
0.1084650317892824,-29.57260259033844,2.476118028165174,0.0117407328568539,-0.0339134243654005,0.6788459958119117,0.3346340173746136,0.255083608371211,0.1038425421441864,0.0024835924592299,-0.1162758378066365,-0.0009136040228419,0.0415851541304845,-0.0082760851183701,anthrophony,2
0.1189554950045413,-23.864725805818622,2.509882012942912,-0.1000909496466247,-0.1612653274125928,0.6877556463810077,0.2893842793546619,0.2577501969886976,0.0826111312574348,0.0311620666361201,0.0224077693390206,-0.043122069747842,0.0491379104193789,0.0229267434640947,anthrophony,2
0.1166848319709355,-26.598140167433,2.5070492881621758,-0.027049771709896,-0.1855669562364659,0.555217763297013,0.2990785910807677,0.1311324303257957,0.0035666200094691,0.0027927381786342,0.042162990000474,0.1226361313234414,0.0765089451269023,0.0215597571267152,anthrophony,2
0.095794732061762,-25.29889436589388,2.865216388242308,-0.1893118504256638,-0.4580335676067951,0.4469747443647695,0.4014224938355723,0.1504546987478102,-0.0342300205345686,-0.037820358709743,0.0624041205509205,0.1288964281142425,0.0274855132983586,-0.1320003523186009,anthrophony,2
0.1046230699364214,-24.54803493035279,2.5561154996321087,0.0254361507886553,-0.1383696354192107,0.6093655546294654,0.2228264534115659,0.1008514417353535,0.093697658377761,0.0668222067213264,-0.0453400685734229,-0.0477855925064669,-0.0381229964426336,-0.0356293731718017,anthrophony,2
0.1134241598546775,-23.754641545912012,2.486414626334306,0.017972382829258,-0.1716638114321896,0.6664309281101681,0.3103837131117983,0.0448023379891955,0.0528807635851949,0.0056134450468867,-0.0328640204502527,0.0220009939342593,0.0087956204628422,-0.0285564064369195,anthrophony,2
0.1574659400544959,-24.09234978918705,2.135341227921744,0.1627516134673945,-0.1918984822113033,0.6431126670936407,0.193327101941082,0.117398149270728,0.1416053072606914,0.006090269419053,-0.061916850929814,0.071532185988673,0.042049196792962,-0.0397196993406607,anthrophony,2
0.1783832879200726,-26.585771257243596,2.045233299042871,0.2840433420247443,0.0163169170869162,0.6747975847941394,0.2331433933709327,0.1912438853321519,0.1301366036860113,0.0612213616246382,-0.0037283574345372,0.0238644722796384,0.0609558240990327,0.0096006556616158,anthrophony,2
0.1219073569482288,-22.667514057396765,2.3518302865161784,-0.0902942163899618,-0.2321583690548294,0.4837433985048734,0.4059577818372476,0.1470059978545947,0.0071792030510633,-0.0427072420958332,0.0092532410958931,0.0937750166350597,0.0376956981849836,-0.0587632555684209,anthrophony,2
0.1028792007266121,-24.94253393202857,2.4026058638276693,0.0169317350083692,-0.0628150888673697,0.5091805801292455,0.3361539898929561,0.1572638645239575,0.039653118695422,0.0262687288919154,0.080696044301944,0.1942540628952883,0.1707943341146177,0.029878677280428,anthrophony,2
0.0488465031789282,-22.88159029853732,2.794372798785984,0.1632143578663783,0.0076029056474624,0.5516120851999942,0.3743120360126949,0.2471903590199251,0.2125316759676262,0.1565814653060734,0.1240116126252668,0.1998441426902388,0.1823589723805245,0.0757066869766521,anthrophony,2
0.0991916439600363,-22.49782723695725,2.5620555913654086,-0.1255481195500344,-0.0961509788906131,0.5291690541050696,0.2487811314414384,0.0929136309625982,0.0527543680245953,0.0665503642798222,0.0437836475969169,0.0776422080392605,0.0857840210839686,0.0492469518003456,anthrophony,2
0.1105812897366031,-27.0742368013836,2.6091726569753915,0.0365160142045555,-0.0968836846642251,0.446295467736847,0.2492810833449116,0.131535923002009,0.0196880919226362,0.0588694139755041,0.0508957883085065,0.0542980632037986,0.1100404945871215,0.0646385511458977,anthrophony,2
0.1280653950953678,-25.95709543239432,2.060239968941434,-0.0902526482003628,-0.1021627651232524,0.3007558498407333,0.3969014853660028,0.3701026001084468,-0.1186523423029338,0.1739156019922179,0.1051991130428619,0.0168434308322056,0.1236179496623607,0.0215042648752764,anthrophony,3
0.0824159854677565,-24.7636754263062,2.431775723404871,-0.0901774647063438,-0.171509975036054,0.4299400622205248,0.432675185643114,0.3128869019621039,0.032695023329214,0.1462480606816952,0.1169219626504157,-0.0414125983276231,0.0631980752603191,-0.030093490935299,anthrophony,3
0.0911353315168029,-29.656374276146487,2.511581388540199,-0.0281779729160485,-0.0537330676638994,0.4691916446436711,0.2851197997850306,0.2456120695885214,0.088408032036917,0.1887191350856446,0.0618444300123345,0.0331432752421547,0.0605524496123122,0.0181596619422784,anthrophony,2
0.1843687556766576,-28.56180378274248,1.8682662373280543,0.0567549220870891,-0.1417081312124264,0.6112272173307397,0.1523784876424495,0.2032467531707747,0.0795532631459929,0.0832945863953557,-0.0443443803423667,0.0072089241587853,0.0138643522073482,0.0308011953639333,anthrophony,2
0.1565304268846503,-27.796744946491454,1.9824853586223845,-0.0643883919616407,-0.0865549233522023,0.5465864081185668,0.0585788434682278,0.1360546086371624,0.0104252067609075,0.1261132182865316,0.0380744782793464,0.0059242948603514,0.0432903608962221,0.0629752290976138,anthrophony,3
0.0619073569482288,-23.49379470878404,2.955011462690603,0.0825547602855921,-0.0963080897092335,0.6293766861784894,0.4658656480655231,0.3567563442515482,0.2073539106039146,0.0734563912948065,-0.019951729912701,0.0011133765706204,0.0310632596997844,-0.0311151550721309,anthrophony,2
0.0653315168029064,-22.35337126208018,3.225194948188153,-0.3611668150618893,-0.2304818677061685,0.5763830936876299,0.3175623281597339,0.1556700211213754,0.1718715934625191,0.0934315261851743,-0.0712638187060393,-0.1225145177330695,-0.0332866285563121,-0.0017545560522892,anthrophony,2
0.0675386012715713,-22.303163121527387,3.1122128093846038,-0.5443191410981931,-0.0811625956202677,0.6551814191138823,0.3258643945756278,0.1989382147755236,0.1902316594071859,0.1197773631962632,0.0428740743246777,0.006693428037094,0.0587657197590106,-0.0049466188307496,anthrophony,2
0.0646457765667574,-22.53131933177658,2.924257427077221,-0.3836078871217979,0.0080276362312449,0.8220653886438034,0.4989319038785259,0.2331396703875061,0.2142062899408127,0.1419411393845575,0.0459946217701335,0.0049608809752683,-0.0103105391457896,0.0347376610440616,anthrophony,2
0.1166939146230699,-23.885056851057037,2.140418648292492,-0.0972147702119583,-0.0302694081093904,0.6302178461361304,0.2709557231220948,0.2545790992861261,0.1733547976155418,0.0890735288707116,0.0323796140790962,0.031953932485215,0.0777065358202548,0.024779964516321,anthrophony,2
0.1430154405086285,-26.26050257342239,2.035654872713215,0.0820242151949533,-0.2263655709261741,0.5748735329282546,0.2695699368562848,0.2016825809716807,0.1719739460079539,0.1645801382143981,0.0253663083331012,0.0860987124682355,0.0549174464248133,-0.0801075484874311,anthrophony,2
0.095858310626703,-24.274869135102698,2.11327163028452,0.1143930370628892,-0.1305946618744607,0.6628006455765068,0.3903302512724526,0.2429532483885074,0.2062063870375352,0.1270571549561784,-0.0282131197869823,0.112566589240211,0.05840702422803,-0.0021932561641727,anthrophony,2
0.0779745685740236,-23.913378942526396,2.4299271944416603,0.1079085088428643,-0.0496513212433695,0.614729866145107,0.2794582994877596,0.19884899698345,0.2801039388704502,0.1054128870094186,0.0842182346823178,0.0999842441710451,0.0650710868209217,0.0070313289149423,anthrophony,2
0.0851226158038147,-23.75857556964012,2.62792002938117,-0.0385154953144329,-0.2604721061431786,0.6098272597881523,0.4502501311177635,0.245513449609299,0.1913620823068884,0.0865973766702725,0.0803229591372001,0.0521757286641154,0.0874494108760269,-0.0035875954898691,anthrophony,2
0.0696730245231607,-23.53795060294264,2.7429735954557604,-0.0093702979369178,-0.2591871606068476,0.628973256024799,0.357380355920221,0.242914672601278,0.2042217984223717,0.0718635715943779,0.0739432152576517,0.0733458066508007,0.0875688740383779,0.0178142387019251,anthrophony,2
0.0420254314259763,-22.95027761066022,2.7919965900887016,0.0335843629714243,-0.2008948049748228,0.6018340515161666,0.4044960533812015,0.2510833666920884,0.2564307415858843,0.1396002283148585,0.1241963062268923,0.1464826211953716,0.1123315564839571,0.0337068925557044,anthrophony,2
0.0430245231607629,-22.85252499425336,3.0370534712373964,0.023393999067265,-0.2349322564964641,0.4964101036112515,0.5058829087723143,0.3423132795843716,0.290171268340675,0.0983628392455399,0.0571708213875931,0.0344617874776978,0.0462032960173136,0.0526330335486156,anthrophony,2
0.266675749318801,-23.35192994209064,1.1220425998271284,-0.3546584362003131,-0.3226815954203915,0.238533551142247,-0.2795077957276774,-0.2650277581753485,0.0128036654266579,-0.189600056666827,-0.1763481192937359,0.0333967941593013,-0.0583084043911658,-0.1318301209644065,anthrophony,2
0.1950317892824705,-23.520402538459106,1.7139220717675172,-0.4794488786462104,-0.5034639585562585,-0.1401310432101846,-0.2152338241006552,-0.0463594470157518,-0.0778143591140762,-0.0927228682093014,-0.0357756898611315,-0.0678059474140724,0.0339182840846521,-0.0412341601045744,anthrophony,2
0.1828792007266121,-27.16227366374017,1.4887390863030503,-0.5787926698467951,-0.12380143719774,-0.1659626471892876,0.0137562678620214,-0.0225479673374661,-0.048530281466397,-0.0278506260080892,-0.0140313404340631,-0.05352390910569,-0.0159666662761448,0.0398501300524942,anthrophony,0
0.2070208900999091,-27.553005419110065,1.255833413728899,-0.4189269793690169,0.117955286379803,0.1565533336103229,-0.0322083991703894,-0.0161045443825133,-0.0726964744361691,-0.0297080540675746,-0.0419198985116584,-0.0937459774780595,-0.0458035704405909,0.0483838253992168,anthrophony,2
0.1892461398728428,-27.662907133541346,1.6292003899949594,-0.4033931145329406,-0.1291346197176778,-0.1535284737931474,-0.1649509152624507,0.0083865993881194,0.0545077013342186,0.154511251389553,0.0427987326106251,-0.1108629749375889,0.0013732077800729,0.0870894869338792,anthrophony,0
0.1030881017257039,-25.07266980164929,1.9182770063264456,-0.4185660028589373,0.0132714262413736,-0.2333468977316708,-0.1754092376189427,-0.0160422477995665,-0.2539018521330575,-0.0062478788884393,0.0195913183286844,-0.2067281001765806,0.1300756376112264,0.0931706226176806,anthrophony,2
0.1090826521344232,-22.95004466123004,1.6349507209905236,-1.065696089983477,-0.0615847722178258,-0.139710505006925,-0.2245208364631408,-0.1177213601458002,-0.1228685574603999,-0.1132984253047089,-0.0670402688822937,0.0220082305965148,0.0394647520266037,-0.0103393421586853,anthrophony,2
0.1198001816530427,-27.26912695732999,1.789221196152842,-0.5843368752635119,-0.1171459700569674,-0.0787394213891008,-0.2142018237716968,-0.2923909400991855,-0.1571921042924518,-0.0084429496898527,-0.0080983862035887,-0.0346636906281975,-0.0005620285517305,0.0383442564763986,anthrophony,2
0.1146775658492279,-27.018558341988445,1.6622555262076468,-0.858864344492584,-0.208277043126206,-0.1259398971369345,-0.0788587234978357,-0.2332928441614029,-0.1335704689468964,-0.0903790807659409,-0.0507374762582921,-0.0810920548520754,0.0556736828985192,0.0048354855961288,anthrophony,2
0.1892643051771117,-28.770826101674324,1.0852817035689253,-0.6725051684926411,-0.0958469948061747,-0.1278535302267754,-0.0767894087070229,-0.1066633601743889,-0.153220962980918,0.0182142382638534,-0.0413377169326618,0.0607217142802122,0.0393791683974191,-0.0546050834462321,anthrophony,0
0.1333787465940054,-27.54912461722184,1.5665375731920042,-0.6335561577326876,-0.1987952987147435,-0.3424099480987207,-0.0885822234061711,-0.1081443878151629,-0.1256102625856005,-0.1226411700987054,-0.1527206749682347,0.0049765695009302,0.0527425677961206,0.0508345724997333,anthrophony,3
0.1646412352406902,-25.76713620253356,1.4673819374506647,-0.8172878841588771,-0.2894984007258132,-0.1716127584336251,-0.2241932797254149,-0.0173043912121567,-0.0712319417556479,-0.0704143548218508,-0.0180238912718016,-0.028301382062652,0.0344338884358161,-0.0878427639453987,anthrophony,0
0.1672025431425976,-27.03297029344258,1.3224929462747803,-0.6249233021449232,-0.2120568896445919,-0.1247624001262006,-0.1176379001743874,-0.1704476246902537,-0.2334324530598273,-0.0248499724875867,0.0502183275959497,-0.0298840832732673,-0.0088777345111802,-0.0254047109392067,anthrophony,0
0.1512715712988192,-27.887458332903588,1.5707120769354708,-0.7581323625779512,-0.1505479441692334,-0.0494170347441109,0.1672641556041872,-0.0996509073122935,-0.1211319126666045,-0.0203310340865984,-0.0017895846275991,-0.022391210918893,-0.0630112742321682,-0.0296370174197894,anthrophony,2
0.1104813805631244,-26.243444166838422,1.87694309978308,-0.3555719128924962,-0.101243543775091,-0.2828870828352237,-0.1638042969959974,-0.193741065012656,-0.254343477412856,-0.0438273593297352,-0.0804158342936631,-0.0325388266068152,0.0401699471188345,0.0846456486023755,anthrophony,3
0.1347593097184378,-26.353865962042818,2.0927219779492177,-0.4657262120419677,-0.2479147523067816,-0.1952448363652054,0.0812152941765201,0.2489709745675697,0.1471987962088179,0.0902634286235667,0.0266008275417414,-0.0095295506464583,0.0232864095357959,0.0944442638507609,anthrophony,2
