0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,sound_path,class
0.083992345,0.404216247,0.704595533,0.551102848,0.607874915,0.675091645,0.59002658,0.409441053,0.497147153,0.522209117,0.63704358,0.46910218,0.393046828,0.432790118,0.486675109,0.573694542,0.295515996,0.442446666,0.382705781,0.38852652,0.476685208,0.448556727,0.484674899,0.424885998,0.514505013,0.504929258,0.523659098,0.513090751,0.49374581,0.539047878,0.520927918,0.534811112,0.519834171,0.514443481,0.515796764,0.504729253,0.519074812,0.506961574,0.502002204,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA101_8.wav,anthrophony
0.044291862,0.437206136,0.746100817,0.470665687,0.619555509,0.629200785,0.530286902,0.346250205,0.515617399,0.525565978,0.49093444,0.515853293,0.369370322,0.644659258,0.440962384,0.440840115,0.462355168,0.520061426,0.407994011,0.586558964,0.578786574,0.457434841,0.581012037,0.518551233,0.609791972,0.58723703,0.573198363,0.603727178,0.598681477,0.59717936,0.584779772,0.604275568,0.569829974,0.576481504,0.590043719,0.577039668,0.587464201,0.570897721,0.574991836,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA101_9.wav,anthrophony
0.089389472,0.424048658,0.66677559,0.58539192,0.539730795,0.478478522,0.495928392,0.426160101,0.465976682,0.497580553,0.732788802,0.434833875,0.520003801,0.342086951,0.419893743,0.621767706,0.374696961,0.570165081,0.633833244,0.543903302,0.498904303,0.532357179,0.572569602,0.525774624,0.642067422,0.523524703,0.614997663,0.612083343,0.576569619,0.606832753,0.575158906,0.583229128,0.581310466,0.596299607,0.592917783,0.576670459,0.590872646,0.575725598,0.585073777,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA102_1.wav,anthrophony
0.314429499,0.614738408,0.855898454,0.594001522,0.294095684,0.324200558,0.243651718,0.36754314,0.488357205,0.410123396,0.884038609,0.276868026,0.404828961,0.337197914,0.38427879,0.54787676,0.501548132,0.650404807,0.610044402,0.661046321,0.552800997,0.584430656,0.624998868,0.545811251,0.705147773,0.667139361,0.657008971,0.650266812,0.627637213,0.637095935,0.621055043,0.642081461,0.623595271,0.648573831,0.634289572,0.62868169,0.638698153,0.622479493,0.627759661,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA102_10.wav,anthrophony
0.296446024,0.441370119,0.912173244,0.580184152,0.271334542,0.544457042,0.150739881,0.478137477,0.262274273,0.351258656,0.824512884,0.287814086,0.659208247,0.441543203,0.575242355,0.540754091,0.559076178,0.776832505,0.720442376,0.7582639,0.55617273,0.735344495,0.683823125,0.668962306,0.752312598,0.697579937,0.72775617,0.727343515,0.722813971,0.721248881,0.695990662,0.705869056,0.701545064,0.727981136,0.702473654,0.709583856,0.709690166,0.706923291,0.706640963,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA102_11.wav,anthrophony
0.066720846,0.441286148,0.677695754,0.502196936,0.434142879,0.540089705,0.548784884,0.457121053,0.461328245,0.232273932,0.525303052,0.603308592,0.421310731,0.40021327,0.533551527,0.621709842,0.575465874,0.719176899,0.668936094,0.625607988,0.646958198,0.684008239,0.715004512,0.714749826,0.660419856,0.770597477,0.733742003,0.726657322,0.710281719,0.71116312,0.692033098,0.705731988,0.705633178,0.71003648,0.701382265,0.706426304,0.705184133,0.711295645,0.691067877,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA102_12.wav,anthrophony
0.03074695,0.349385736,0.638003899,0.4688544,0.525272724,0.530502632,0.499714449,0.379791001,0.460573843,0.45820117,0.622160439,0.492139432,0.448997935,0.745487926,0.694115642,0.775823202,0.598971393,0.714199793,0.697665094,0.649033443,0.655935191,0.689963985,0.746197701,0.652970804,0.775449644,0.719843211,0.748332628,0.760765576,0.735295557,0.774030744,0.756247614,0.761987387,0.757896356,0.76705771,0.75545013,0.745585075,0.764263089,0.747093429,0.751005074,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA102_13.wav,anthrophony
0.086156058,0.312950652,0.588754515,0.508455817,0.479975206,0.318387104,0.436474541,0.56498106,0.328619936,0.398868037,0.687131089,0.473192279,0.397563587,0.501298718,0.789631207,0.733309062,0.866317607,0.890285732,0.798176488,0.782798766,0.811998405,0.791623614,0.867601328,0.896438072,0.885657976,0.916739238,0.937029645,0.895941642,0.905640235,0.883754405,0.885060621,0.898778982,0.891889612,0.88931218,0.886971391,0.887526289,0.882540644,0.883489889,0.885018779,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA102_2.wav,anthrophony
0.076039051,0.331825156,0.582577851,0.509507913,0.524349993,0.297751115,0.400564454,0.527506327,0.428324672,0.433049401,0.717981326,0.592567509,0.397411633,0.44147518,0.77684723,0.735597798,0.733434436,0.736843844,0.798078403,0.815504491,0.728080394,0.756952408,0.873127442,0.775485868,0.729358481,0.849016566,0.844649554,0.813106393,0.82351354,0.813499776,0.820931359,0.822085181,0.810857877,0.803411861,0.801630262,0.797273931,0.803240895,0.809256604,0.807600382,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA102_3.wav,anthrophony
0.120365643,0.424586488,0.659633575,0.593348483,0.610278461,0.547090926,0.508806353,0.533810121,0.489057755,0.418827864,0.777311106,0.439780469,0.479309576,0.319666684,0.362911747,0.562971829,0.351463331,0.475225636,0.549877756,0.484828138,0.363970513,0.451696463,0.543759305,0.405047186,0.526740777,0.448055954,0.542877508,0.536754968,0.492507012,0.522037327,0.503446297,0.500954797,0.49846098,0.521888713,0.510723772,0.497568164,0.517365803,0.497821913,0.507074124,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA102_4.wav,anthrophony
0.069700727,0.393476382,0.625186517,0.546348755,0.597517277,0.432707203,0.581475142,0.547123709,0.421753962,0.457550234,0.632502934,0.459197428,0.370463886,0.482189175,0.539722781,0.655141535,0.439579758,0.631105037,0.667639598,0.543051719,0.419122091,0.575656729,0.697492295,0.572205424,0.664199648,0.653319848,0.660118799,0.659620289,0.641550983,0.670864767,0.635817118,0.640746849,0.647600947,0.667243339,0.645107562,0.633944276,0.649659011,0.637141683,0.639210498,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA102_5.wav,anthrophony
0.060115097,0.393192108,0.586238252,0.518720812,0.567457432,0.398877942,0.571795864,0.553807251,0.516024484,0.49413776,0.593561388,0.483195354,0.403750797,0.506969828,0.569208069,0.706420738,0.512486217,0.643455222,0.707004566,0.575805143,0.484665108,0.508847533,0.627768075,0.627644867,0.700936028,0.674353189,0.68123901,0.674854158,0.660154258,0.687224912,0.666163594,0.663933277,0.676787913,0.684808665,0.671106627,0.66711098,0.670350623,0.653185876,0.664846491,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA102_6.wav,anthrophony
0.064730786,0.39216022,0.647985685,0.533642644,0.59744132,0.517164096,0.586698899,0.488952324,0.471086796,0.515413977,0.669329017,0.499024085,0.426288894,0.472752891,0.505280837,0.642711515,0.374861221,0.528508649,0.573029045,0.437348088,0.393079837,0.505178177,0.565093955,0.458484576,0.612103156,0.579197866,0.586411167,0.585429965,0.55926491,0.597635504,0.574036013,0.580193945,0.587873333,0.596929834,0.583457151,0.573602603,0.587179696,0.564831718,0.568076846,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA102_7.wav,anthrophony
0.060212343,0.364871122,0.606113568,0.524340116,0.566737832,0.512276422,0.54163477,0.468956678,0.49505657,0.497523974,0.687921651,0.500491765,0.475561814,0.507692256,0.575368827,0.727589483,0.455049816,0.604447514,0.616341251,0.543637523,0.506968305,0.526843455,0.606881744,0.531648904,0.651121147,0.601752063,0.652175612,0.651769365,0.622903398,0.664100006,0.640574688,0.648593749,0.648054223,0.65564918,0.654318705,0.642608843,0.651936204,0.63805472,0.641927273,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA102_8.wav,anthrophony
0.012336289,0.401988445,0.662711811,0.402065164,0.521052297,0.487849725,0.449800219,0.354415265,0.512021142,0.492350516,0.534799615,0.58140056,0.404961578,0.596872869,0.566010598,0.723251314,0.759448144,0.780842759,0.75417784,0.820984205,0.628590184,0.614575903,0.803021227,0.695677696,0.700928109,0.810650998,0.782815979,0.799363638,0.770614626,0.772244784,0.76937729,0.772439569,0.757851195,0.792594756,0.777721365,0.760935277,0.774702464,0.771906725,0.757751745,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA102_9.wav,anthrophony
0.356786869,0.484276733,1,0.54767859,0.104797783,0.379363254,0.287427296,0.513556389,0.140067791,0.877967788,0.215602249,0.522644832,0.655816954,0.385852224,0.597332345,0.507271718,0.673714998,0.661808681,0.645776555,0.720754677,0.674949429,0.660225875,0.607915356,0.755711638,0.708626022,0.659332869,0.753243039,0.699864417,0.710157375,0.684439144,0.684087257,0.686556076,0.679765419,0.690253676,0.687979579,0.703284309,0.675113107,0.685711363,0.700183595,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA103_1.wav,anthrophony
0.117142649,0.621287486,0.759778509,0.35019341,0.456157897,0.285975463,0.435916485,0.18532976,0.313561925,0.461480908,0.339330163,0.602232548,0.418013918,0.684046922,0.445355167,0.70292006,0.82550184,0.799274693,0.772156134,0.769272432,0.821241499,0.759733069,0.821247895,0.853876449,0.799241812,0.792051225,0.815692239,0.871833712,0.825295054,0.829211033,0.833627888,0.829494834,0.825789739,0.823163179,0.824529339,0.832928944,0.828010628,0.829186596,0.824756694,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA103_10.wav,anthrophony
0.002670779,0.434148451,0.678395777,0.385853208,0.555910244,0.407014976,0.49406306,0.240504556,0.381955348,0.537858193,0.387869554,0.601198748,0.406295905,0.855779691,0.527737516,0.651513291,0.802967567,0.807697852,0.782075256,0.796045605,0.851385313,0.788610081,0.817542653,0.804211955,0.763440118,0.78047405,0.797689701,0.870961021,0.837845682,0.81859628,0.820906185,0.823982588,0.819789067,0.819121472,0.815471778,0.821313027,0.820989434,0.82288329,0.821640886,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA103_11.wav,anthrophony
0.014121439,0.45983053,0.691943721,0.380121436,0.531492443,0.350879404,0.44590312,0.200262288,0.371918218,0.546947136,0.401853048,0.624732163,0.44734408,0.850064553,0.524325674,0.673276235,0.828548781,0.82096814,0.821087148,0.849901689,0.887417443,0.786126014,0.820993565,0.848292365,0.791678834,0.767026845,0.805378038,0.878345181,0.843596744,0.830578959,0.840270931,0.838081831,0.829416775,0.828581509,0.829810459,0.834548431,0.825314599,0.82957126,0.836600111,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA103_12.wav,anthrophony
