0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,sound_path,class
0.135659296,0.40819634,0.616984355,0.221060615,0.563052974,0.362090976,0.413589405,0.536889948,0.705470942,0.590740757,0.758616118,0.684795453,0.445014674,0.47156956,0.27291043,0.573587243,0.553335026,0.438423695,0.508045904,0.465318777,0.43857577,0.464096821,0.488332107,0.473203225,0.49582895,0.491365634,0.49143626,0.528220645,0.464283523,0.458391954,0.463394907,0.458445112,0.470256077,0.481799361,0.464961329,0.469460168,0.466466417,0.46275348,0.459388688,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB102_13.wav,anthrophony
0.403983217,0.679191588,0.756675721,0.2941957,0.555497732,0.30770932,0.425003887,0.544027869,0.669714181,0.43071127,0.493443279,0.461552413,0.512643558,0.248927203,0.173733038,0.460803647,0.322856279,0.322251612,0.366593872,0.25183085,0.310732486,0.305482257,0.294191786,0.34582335,0.349088568,0.306233214,0.3414229,0.344021107,0.281597074,0.299821468,0.297070927,0.296179068,0.310146556,0.301377375,0.289467799,0.301233007,0.298090684,0.294745626,0.291614406,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB102_2.wav,anthrophony
0.280944153,0.587952604,0.635627508,0.341740941,0.684857743,0.339947485,0.411394772,0.656259402,0.717598383,0.454786723,0.610731434,0.515454895,0.386748363,0.222522913,0.159496053,0.478521549,0.277204891,0.221838061,0.361203502,0.251500714,0.274883451,0.273333908,0.251956293,0.297801551,0.322074434,0.313669583,0.313359074,0.327107246,0.266151674,0.273509438,0.269745063,0.265602761,0.288788773,0.279829859,0.263444909,0.272238203,0.267658353,0.273607578,0.271725686,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB102_3.wav,anthrophony
0.440446087,0.588343857,0.387455136,0.526738287,0.922646475,0.110848018,0.272735207,0.897609037,0.528802117,0.093350536,0.628016202,0.500774041,0.313436761,0.294844984,0.196689846,0.527425342,0.366710586,0.303358132,0.451893299,0.347703695,0.349753438,0.405653348,0.405825827,0.4005825,0.435210512,0.419449356,0.410124607,0.423273608,0.347806126,0.362074424,0.368281225,0.359484451,0.375951793,0.376105839,0.363126886,0.375725123,0.370382146,0.368141301,0.364928868,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB102_4.wav,anthrophony
0.073586019,0.346659635,0.691766712,0.335245788,0.607386775,0.381585711,0.387042637,0.436264221,0.528464181,0.271381387,0.503283295,0.50099761,0.403173895,0.595997874,0.377299875,0.645305832,0.749725042,0.805931707,0.709701041,0.642574116,0.64325718,0.627599449,0.705269873,0.727452698,0.712780197,0.65664059,0.646766087,0.691147112,0.658291351,0.645070169,0.611296679,0.639845082,0.652412705,0.649187031,0.639270915,0.636886479,0.627833085,0.629466126,0.630062476,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB102_5.wav,anthrophony
0.285013533,0.490768508,0.293179997,0.418121513,0.887751924,0.356242839,0.4476607,0.647451409,0.551747743,0.378334559,0.624093329,0.542277466,0.445941067,0.297408065,0.300123897,0.653334769,0.358096824,0.352202993,0.503840484,0.404818378,0.41293326,0.397100466,0.439441423,0.451671872,0.422131861,0.452384718,0.461297392,0.465767535,0.401982653,0.424502635,0.403760407,0.409011822,0.433501803,0.423822143,0.412159098,0.415979214,0.414805537,0.420439612,0.413376909,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB102_6.wav,anthrophony
0.1752222,0.401821852,0.513523285,0.491724925,0.771868439,0.150746879,0.160010289,0.701779804,0.581932881,0.138835626,0.559319599,0.49348672,0.366628929,0.429795932,0.41824531,0.683285245,0.555794196,0.659190565,0.67375532,0.639758016,0.536489061,0.587659214,0.666773843,0.627451456,0.681799806,0.644604318,0.635249475,0.652780444,0.607833574,0.612871309,0.587669813,0.600766864,0.604831022,0.616406396,0.598548097,0.605164014,0.604913653,0.600224298,0.602357144,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB102_7.wav,anthrophony
0.279806224,0.556939382,0.709938127,0.152925789,0.473902242,0.35529847,0.338107263,0.403053333,0.471280509,0.326586599,0.482931273,0.435457737,0.413787566,0.652750659,0.47925834,0.642665746,0.87342319,0.793104896,0.68170588,0.715761051,0.678293944,0.701434361,0.714844999,0.753617153,0.761488052,0.693033832,0.712303528,0.749704915,0.729380291,0.680039611,0.672068899,0.694176275,0.695652085,0.703526534,0.691890988,0.696579031,0.690230228,0.683900097,0.679740471,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB102_8.wav,anthrophony
0.280656158,0.524735477,0.718277642,0.224681002,0.405038288,0.127068064,0.272497058,0.509801081,0.567976941,0.330391425,0.505193081,0.511114869,0.414990195,0.619632467,0.528784088,0.763641645,0.743263966,0.804547262,0.791663436,0.824317282,0.699152384,0.693820117,0.720210214,0.783910772,0.791800609,0.767678207,0.730361172,0.772728832,0.744747895,0.73687357,0.719283266,0.733942081,0.718179546,0.737958764,0.730412994,0.73538238,0.730069831,0.72886112,0.729645737,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB102_9.wav,anthrophony
0.212893241,0.447916801,0.663726767,0.197887277,0.428519162,0.164013756,0.404184725,0.666423487,0.780118629,0.507971341,0.612729583,0.603588014,0.462088317,0.5852538,0.380334656,0.654832132,0.620311948,0.603546417,0.680054248,0.590111168,0.545684351,0.547347177,0.574307735,0.597094266,0.597862145,0.595982638,0.601945708,0.642804367,0.582709231,0.580684019,0.575653772,0.577203155,0.588187408,0.592306223,0.575860444,0.582461838,0.578670387,0.58170337,0.576505117,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB103_1.wav,anthrophony
