0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,class
0.096629483,0.39640392,0.498518735,0.280070487,0.730846548,0.577693692,0.531419526,0.35520074,0.489344752,0.403623147,0.528783114,0.690037434,0.650082296,0.547301018,0.67921058,0.62555718,0.668471635,0.690177448,0.741438769,0.655232756,0.640192657,0.712217233,0.605320057,0.670599697,0.676532632,0.636541985,0.683814485,0.682101806,0.678807586,0.665944957,0.663777989,0.66330587,0.664552818,0.667792174,0.669606404,0.671413796,0.666100251,0.662902951,0.669695921,biophony
0.152295475,0.485603674,0.589334647,0.462050351,0.453049394,0.631666891,0.385213231,0.473120112,0.417914975,0.505816947,0.606054391,0.78765317,0.422112203,0.385985585,0.491009115,0.533377583,0.596312572,0.460060326,0.483209376,0.494445037,0.48198987,0.564917652,0.521272592,0.560612005,0.47221425,0.530831349,0.484898546,0.533590047,0.516206319,0.515914246,0.499986045,0.50841834,0.512451176,0.503773718,0.516088639,0.505249563,0.520889685,0.510404895,0.53157865,biophony
0.220495402,0.557281567,0.500508143,0.450889571,0.573936815,0.580570237,0.476325774,0.367454352,0.371566071,0.591057772,0.644949468,0.697133177,0.399641355,0.362921956,0.467921924,0.517319208,0.538169903,0.505342869,0.505826031,0.535238303,0.519920149,0.539716699,0.52053188,0.452530419,0.4452591,0.581960329,0.48157196,0.514798388,0.516187773,0.506061682,0.504986194,0.504624383,0.508479301,0.504223046,0.506182236,0.5056067,0.512001141,0.502894714,0.506686438,biophony
0.033827353,0.210546931,0.667660442,0.465674133,0.532610521,0.494828907,0.609196394,0.294956043,0.490026619,0.445435243,0.451392078,0.637529339,0.477710233,0.625859855,0.78579619,0.714921752,0.797170474,0.784067088,0.803979445,0.851235688,0.785356236,0.792032806,0.786543737,0.780156541,0.743964131,0.814621471,0.810605129,0.805186198,0.800535411,0.782603803,0.775821678,0.782924541,0.782881765,0.785545787,0.785608544,0.786286999,0.79015192,0.785861622,0.786312971,biophony
0.048338871,0.331916223,0.604287336,0.195658953,0.690071975,0.586015826,0.464374499,0.246480435,0.440619353,0.576619626,0.626027223,0.5378793,0.472455169,0.611789357,0.807059513,0.721036299,0.747952797,0.780194554,0.799237749,0.812425312,0.791861312,0.792377338,0.759817649,0.772427111,0.732387237,0.808782625,0.801773307,0.79109846,0.78847649,0.77686528,0.762756263,0.770521914,0.77809179,0.777247323,0.773910785,0.774999136,0.77629529,0.773691801,0.77993243,biophony
0.051251853,0.316749233,0.546946936,0.251581593,0.709701733,0.552574779,0.518854209,0.358070365,0.435921007,0.443471667,0.435192025,0.423291287,0.707620967,0.662322232,0.829401397,0.728916124,0.818728804,0.842588867,0.833746699,0.840005483,0.834057081,0.844315931,0.787448461,0.809050517,0.781401449,0.854996102,0.834275378,0.839675704,0.837789687,0.812843443,0.808990745,0.81131215,0.817211101,0.823008043,0.820790029,0.820671,0.816259422,0.81512135,0.818174343,biophony
0.06757667,0.295012118,0.51414351,0.283139957,0.701620813,0.5857829,0.507214634,0.304118365,0.419618235,0.392225674,0.451541527,0.773719083,0.646634808,0.587215338,0.8481969,0.779496238,0.737313476,0.799906763,0.837785922,0.847438946,0.829827995,0.827996567,0.785951732,0.806928492,0.755519818,0.827234855,0.827219311,0.825313189,0.816702988,0.800664089,0.797196783,0.802246661,0.809775151,0.807642119,0.803123095,0.804898247,0.805438975,0.799040339,0.808033352,biophony
0.140457699,0.315420087,0.42787465,0.300222347,0.647690771,0.625441539,0.547489732,0.356182853,0.437405795,0.449799214,0.37144307,0.710267852,0.840422362,0.643219526,0.794961615,0.671034198,0.747325096,0.773432492,0.811453096,0.839253252,0.773922013,0.771072421,0.73949442,0.767480536,0.758942796,0.802736698,0.785361698,0.786647123,0.788758441,0.767851901,0.753086269,0.761760603,0.774274506,0.774980174,0.766953642,0.765201118,0.772302505,0.767908647,0.772362062,biophony
0.145045363,0.48466247,0.507057784,0.206311459,0.726294766,0.553041911,0.455805731,0.357866932,0.411744743,0.445748171,0.656282627,0.641756917,0.564512816,0.527530387,0.703093542,0.575811834,0.582805329,0.681750441,0.687294796,0.709823951,0.683940387,0.681559368,0.676287184,0.683704894,0.647649662,0.720340854,0.668584312,0.678035523,0.695979172,0.667908477,0.654225032,0.672538767,0.67975597,0.673041141,0.670399842,0.668538994,0.667262976,0.668110798,0.672819062,biophony
0.218168713,0.459436778,0.437811363,0.539127187,0.602236057,0.658012189,0.385091219,0.518525512,0.451688198,0.411714019,0.496761618,0.732990053,0.602210925,0.542264471,0.42067192,0.494723872,0.667533693,0.433858626,0.536283435,0.560652151,0.471251243,0.538627957,0.504662366,0.487900057,0.504184337,0.539965187,0.529445579,0.500741651,0.512207918,0.536202178,0.490704819,0.513885935,0.520160909,0.509909241,0.512897894,0.513589448,0.516351085,0.510236523,0.519921268,biophony
0.100135946,0.363132619,0.482131612,0.272422651,0.710172343,0.588773384,0.573472273,0.386318584,0.428649095,0.409342221,0.470734888,0.656408056,0.736777744,0.353372479,0.827746348,0.800508588,0.597287973,0.757062887,0.722558826,0.783145889,0.725784881,0.749208819,0.754238863,0.739852517,0.654324275,0.697803157,0.747263575,0.736252258,0.715824059,0.712106313,0.701103057,0.701783914,0.708185298,0.707102841,0.714704242,0.71783176,0.711555555,0.702565824,0.713636947,biophony
0.128016174,0.314070636,0.430127343,0.277482539,0.708422208,0.595833869,0.560594975,0.378502975,0.352422996,0.395243509,0.482702772,0.710193163,0.747682277,0.594301926,0.799506586,0.761920928,0.803012626,0.819266025,0.819218873,0.839971067,0.822814041,0.811192419,0.782965656,0.813744275,0.762268869,0.816512638,0.797285723,0.804518704,0.82954211,0.80648206,0.782909682,0.790092776,0.797645452,0.799646644,0.803552404,0.805683231,0.802280418,0.794199221,0.795489644,biophony
0.276129564,0.631741416,0.588692274,0.457330356,0.537898729,0.622048778,0.510656781,0.38700847,0.244823683,0.64021038,0.552245392,0.519031455,0.525746726,0.307823745,0.403801589,0.408504045,0.377809611,0.377947163,0.422232719,0.411297269,0.389632761,0.374650389,0.295889988,0.376556952,0.432054183,0.448840918,0.360512999,0.395607314,0.397328782,0.37941323,0.361091903,0.364033648,0.380041488,0.390475406,0.390882362,0.382609888,0.393592353,0.397621412,0.390913374,biophony
0.428893252,0.677754458,0.516187148,0.374103176,0.478607663,0.742777366,0.595482311,0.504442281,0.143611559,0.49460119,0.682492596,0.826416341,0.40338031,0.335689841,0.389381436,0.234590778,0.248126372,0.259710864,0.343731256,0.450527425,0.379734388,0.326614267,0.308171,0.38509171,0.336907409,0.344412558,0.266096002,0.3076865,0.310167654,0.316398526,0.318122096,0.303937658,0.312234748,0.304770589,0.3081121,0.312679146,0.315374643,0.30672797,0.318793267,biophony
0.359534087,0.651940791,0.515896231,0.569146312,0.545229266,0.604429004,0.520905575,0.366240016,0.224018087,0.658113965,0.488878963,0.63597125,0.504375406,0.289164006,0.355264003,0.393545607,0.405332201,0.382965041,0.341664175,0.37435155,0.40968598,0.370546525,0.318259184,0.380869666,0.368707622,0.343001929,0.319624901,0.362789461,0.359985017,0.341494784,0.341589294,0.356526685,0.371203126,0.36231039,0.36150336,0.361857274,0.371031748,0.365629038,0.360625718,biophony
0.287592564,0.617379045,0.533295406,0.350434963,0.623979811,0.688392058,0.569514542,0.452088448,0.216286893,0.551973758,0.631132047,0.603171991,0.426315327,0.354384334,0.4636753,0.426772449,0.392299004,0.3904792,0.434447781,0.431678509,0.413450223,0.414413483,0.388098852,0.376230894,0.345873893,0.437044935,0.374785198,0.405712907,0.408263939,0.40182225,0.400254125,0.411477993,0.411172185,0.396824388,0.400481038,0.40950684,0.408498346,0.393021855,0.400298287,biophony
0.162495533,0.517401032,0.574051438,0.444565978,0.598167041,0.618196059,0.506948667,0.336238502,0.254041031,0.694702893,0.5836116,0.503399248,0.575526768,0.394383642,0.519350874,0.400626396,0.431751474,0.555081744,0.523593839,0.476186106,0.458569302,0.514928519,0.466665603,0.440065646,0.432437343,0.479473448,0.473734932,0.490081757,0.477541151,0.476903555,0.480838733,0.490636615,0.479455357,0.469391213,0.481187769,0.487413662,0.486002578,0.473458285,0.482488468,biophony
0.191744463,0.450305493,0.511376358,0.261789309,0.532575172,0.764063167,0.274429148,0.48752943,0.331098476,0.547892588,0.681624085,0.520124743,0.602896015,0.511695449,0.65775203,0.627058739,0.619610552,0.621533407,0.689357256,0.646591814,0.635740507,0.639979911,0.61992502,0.659972695,0.571924925,0.637954957,0.574691315,0.623825929,0.673385549,0.643598898,0.620843909,0.623337906,0.644230344,0.635867419,0.640338194,0.633655427,0.634812496,0.635523183,0.635651659,biophony
0.127669121,0.349554088,0.4464043,0.271032846,0.838498061,0.595628169,0.504504114,0.273546039,0.437485949,0.595228538,0.555966221,0.467296107,0.604284451,0.492145179,0.704517226,0.749798694,0.772541022,0.769170344,0.741740938,0.773910747,0.778631599,0.744371508,0.725618554,0.763874594,0.70646235,0.78427532,0.754864305,0.766164364,0.756526146,0.722040095,0.730530325,0.740284662,0.738455718,0.738435736,0.737009271,0.738148458,0.742408563,0.740295759,0.739175825,biophony
0.21161784,0.458332342,0.590317204,0.280488347,0.522187318,0.735944787,0.40586747,0.723239502,0,0.746268546,0.384461863,0.754760363,0.615430494,0.45621348,0.423886811,0.628281203,0.479729444,0.53426347,0.608544854,0.486300724,0.597647084,0.476581554,0.589520989,0.496416174,0.511464215,0.549736047,0.526056554,0.530630192,0.548926396,0.513914654,0.521692775,0.523351924,0.521801481,0.535562889,0.525965302,0.530131833,0.53537375,0.531471961,0.539166177,biophony
0.181261012,0.273995278,0.387532972,0.302878888,0.629339759,0.638935204,0.552422589,0.318924175,0.480594136,0.394472749,0.352992365,0.700959685,0.895245926,0.563565279,0.877393126,0.827773195,0.807501542,0.90254718,0.84011974,0.876893257,0.858163861,0.84725327,0.830435586,0.831810166,0.809970081,0.830561521,0.850403901,0.863342761,0.864371129,0.836384101,0.83161352,0.834210893,0.842039238,0.840508111,0.841686949,0.84563485,0.842363677,0.838822161,0.842666455,biophony
0.122678958,0.311051414,0.458726425,0.345877326,0.688442376,0.625436784,0.448159308,0.316477453,0.586000156,0.313174742,0.432245205,0.960900232,0.553880283,0.556954278,0.803442353,0.740345264,0.711223539,0.790119511,0.777527258,0.772463878,0.800881725,0.753713804,0.72812345,0.761739332,0.672533681,0.784715209,0.766221147,0.75972839,0.765439118,0.749839638,0.73031794,0.741749674,0.751660161,0.74667302,0.743342911,0.74742954,0.746615196,0.741668385,0.748752487,biophony
0.0035424,0.306639481,0.710397241,0.368708107,0.643204397,0.514512702,0.537869538,0.321557137,0.414834668,0.491578574,0.488845601,0.564405015,0.537129659,0.556679855,0.693736525,0.628333618,0.702967369,0.633851111,0.676551038,0.729484507,0.659331172,0.73265078,0.711247397,0.696324864,0.651337109,0.711652622,0.705309574,0.701131635,0.693889345,0.677839383,0.673537055,0.677403076,0.680663801,0.685073404,0.680130049,0.680968195,0.683031579,0.678406324,0.681750729,biophony
0.160303353,0.529365165,0.577575972,0.380375508,0.579916185,0.60031737,0.409520876,0.151715439,0.350162284,0.557478936,0.601258646,0.724492299,0.455416351,0.353976525,0.624341415,0.68512605,0.588513131,0.632234528,0.583658512,0.595074747,0.672092142,0.630072938,0.553846983,0.564568383,0.523114917,0.606054274,0.597731436,0.61628101,0.612842558,0.597414085,0.590310452,0.593238085,0.608673912,0.597164859,0.592872788,0.597726111,0.600981301,0.593464129,0.603813908,biophony
0.08112712,0.388716514,0.609949606,0.310867062,0.58457665,0.706911444,0.387535456,0.424928484,0.483279492,0.433386379,0.562451663,0.563392826,0.689960118,0.524549177,0.513341484,0.602416227,0.585056536,0.565700446,0.678617949,0.510290004,0.613564209,0.565868581,0.578480756,0.621303926,0.54324637,0.559168442,0.56557089,0.584754562,0.583815834,0.570956641,0.57453665,0.565840486,0.577969517,0.570644823,0.574780682,0.577748733,0.575780243,0.575715621,0.57871535,biophony
0.073797946,0.304137351,0.727388639,0.291907608,0.503196698,0.72360068,0.364783669,0.597973768,0.3860816,0.410937459,0.568085097,0.539809468,0.689827685,0.461992314,0.550150082,0.622448458,0.596389897,0.594056151,0.604234046,0.561974702,0.64095117,0.586535255,0.630274472,0.569942606,0.546602784,0.597633039,0.58222392,0.601253517,0.586787242,0.587883518,0.582445351,0.575059497,0.605733318,0.572790284,0.589708316,0.58443001,0.587447794,0.59471914,0.582964811,biophony
0.071416837,0.288220563,0.495815383,0.295978093,0.722023838,0.573578693,0.460257644,0.297379441,0.470126208,0.425528785,0.449787709,0.686711872,0.62094742,0.592467907,0.821787421,0.811124428,0.828761664,0.847268897,0.867710422,0.877822016,0.847569441,0.845959474,0.831647166,0.859879731,0.79297152,0.836825734,0.825468553,0.854222624,0.868757526,0.831132668,0.821192854,0.821103588,0.841478004,0.838307521,0.828027006,0.836892219,0.838588545,0.832200705,0.833803533,biophony
0.09946135,0.317107445,0.45938838,0.267931415,0.702302563,0.559474256,0.535255333,0.347438605,0.467851769,0.422526186,0.427579176,0.518665413,0.726459849,0.540753419,0.819344406,0.889510899,0.876467794,0.858505284,0.832078496,0.862297795,0.878377341,0.853522966,0.838607188,0.879546682,0.810983021,0.854351877,0.858481394,0.868211182,0.870799452,0.839864438,0.833306881,0.839311161,0.848097534,0.850083633,0.841933354,0.84805704,0.846672643,0.840445122,0.849207103,biophony
0.172863984,0.383457007,0.409322426,0.307733036,0.733954169,0.636876092,0.544887375,0.216888215,0.60247739,0.547491443,0.441010409,0.715664483,0.589335218,0.403747732,0.751369024,0.780114965,0.616963618,0.684694121,0.700302537,0.754192246,0.725539317,0.674497305,0.697726691,0.713341876,0.6505184,0.70717232,0.692217064,0.700227343,0.703636564,0.680801647,0.676149764,0.681188987,0.689129016,0.686852567,0.677464871,0.682488297,0.692116281,0.684767004,0.683985539,biophony
0.207314594,0.569954227,0.586520606,0.345471645,0.586967328,0.692556253,0.45378484,0.40244461,0.346273289,0.577867827,0.550398706,0.654879392,0.460276555,0.422681783,0.500035122,0.39518212,0.403578739,0.465540871,0.494284515,0.458646219,0.421825803,0.41514632,0.452955269,0.464622807,0.421998903,0.443508282,0.393109207,0.432484185,0.444956418,0.434624424,0.429006967,0.440275636,0.452880396,0.4392022,0.433459299,0.429479119,0.426237143,0.425962705,0.44017163,biophony
0.043967858,0.37250367,0.66785851,0.383528103,0.595116475,0.587097638,0.5284456,0.35360602,0.383323182,0.683399797,0.369681379,0.698482666,0.507192693,0.468889727,0.651264942,0.56617031,0.535030664,0.55993978,0.625848112,0.62040279,0.59263857,0.607192386,0.576600646,0.588934938,0.539768377,0.615316065,0.576164168,0.599986593,0.590313563,0.588687294,0.579178309,0.581893136,0.592962514,0.58741151,0.587183893,0.582780814,0.594926177,0.582786881,0.593196941,biophony
0.141575865,0.504250592,0.564465355,0.251738366,0.535976654,0.588021612,0.596244211,0.244354277,0.473980746,0.512016276,0.49542301,0.649073791,0.497237679,0.54045546,0.657807626,0.593237636,0.64223364,0.61899603,0.679751651,0.730112303,0.690124827,0.700927142,0.632662682,0.618824958,0.603926718,0.642136359,0.653957693,0.657178463,0.669461903,0.649824069,0.644972873,0.655369476,0.665254752,0.668126201,0.657291403,0.656090182,0.654948845,0.649617836,0.657624846,biophony
0.058378751,0.318577528,0.551142776,0.241029386,0.714073616,0.589558166,0.556390915,0.227996411,0.38607076,0.503007897,0.517138086,0.675249635,0.61603272,0.527227058,0.779183477,0.786765072,0.780758164,0.830365502,0.764918795,0.727374256,0.787262637,0.791352509,0.78038391,0.815959617,0.70879858,0.757860268,0.776745061,0.780274409,0.801163827,0.779145043,0.751399514,0.757334817,0.768741709,0.773288188,0.771451541,0.770304469,0.769935518,0.767936857,0.77550459,biophony
0.253301106,0.579796245,0.495235268,0.306969708,0.540599268,0.671611102,0.520424522,0.419527656,0.348361241,0.577148237,0.513349648,0.637615194,0.576900473,0.29784443,0.484578211,0.58406127,0.601445617,0.55728536,0.544131373,0.552854864,0.492298816,0.484360531,0.466156092,0.552160747,0.50989084,0.510113011,0.503969397,0.520727822,0.522593908,0.512359108,0.503634588,0.509777,0.508255368,0.512183786,0.506194199,0.502993895,0.513092658,0.509130337,0.519446184,biophony
0.212308864,0.559947796,0.605040429,0.505196198,0.525974333,0.656199394,0.478279934,0.473762089,0.342238214,0.512866671,0.528975355,0.714777313,0.527818148,0.34119429,0.411154584,0.358948485,0.323780116,0.311718291,0.356303488,0.368798256,0.381027953,0.400269273,0.350974358,0.348536858,0.329720184,0.388926112,0.32098363,0.358159841,0.355090301,0.348083779,0.345899713,0.35224384,0.351685983,0.351901033,0.359988203,0.345690685,0.348325481,0.350848628,0.358080554,biophony
0.045640486,0.243349363,0.572766586,0.32032298,0.635778254,0.621004051,0.432534883,0.340665084,0.480413503,0.352425385,0.472712436,0.755713578,0.509857136,0.641472813,0.84774871,0.760428266,0.798509688,0.842591251,0.863261424,0.873564289,0.843482471,0.83885225,0.810086849,0.831538819,0.785797786,0.852634516,0.853562427,0.844138022,0.840537514,0.82596854,0.810943836,0.819279844,0.828112696,0.82804131,0.826123403,0.827476776,0.82632838,0.821388182,0.828899161,biophony
0.058320225,0.307276712,0.537304873,0.273645974,0.652993494,0.574305352,0.494412948,0.353990595,0.448172333,0.491544466,0.409116506,0.667536198,0.770086366,0.342050582,0.819083532,0.888104402,0.760931218,0.824301613,0.720455057,0.842699398,0.798933492,0.804369586,0.764731595,0.808483776,0.709140531,0.751647282,0.793184257,0.790444464,0.780936748,0.768870784,0.761672754,0.766261552,0.774896344,0.773766202,0.76937029,0.763664095,0.772498998,0.771346709,0.771958062,biophony
0.123919311,0.196465076,0.4697154,0.450571231,0.610339234,0.600824312,0.495143457,0.275507975,0.520580834,0.368096465,0.446072985,0.931910235,0.46567454,0.6758914,0.841761131,0.773333338,0.877497605,0.838325697,0.865609735,0.936647525,0.854473954,0.862746424,0.855025615,0.841804906,0.80206016,0.883128287,0.872051455,0.875018825,0.872724296,0.84700127,0.842111148,0.844019744,0.850389069,0.862604443,0.85088667,0.850197061,0.856865543,0.845426179,0.855799784,biophony
0.241681007,0.618897962,0.565176211,0.367828368,0.517799235,0.582292968,0.36567589,0.39980211,0.418690399,0.530382012,0.551944168,0.468135687,0.463781508,0.123544934,0.478618376,0.640767537,0.598856755,0.624168755,0.633975397,0.645601599,0.603742208,0.586184731,0.509349236,0.580616155,0.510487496,0.61366834,0.588838244,0.579880536,0.558883884,0.542514985,0.554700214,0.559373733,0.555163165,0.561241414,0.567113839,0.564001924,0.552648353,0.549877406,0.558263346,biophony
0.278955269,0.606555547,0.572536551,0.489707231,0.503442497,0.656805133,0.512102905,0.490232472,0.305279477,0.592685832,0.65895005,0.636097345,0.438811257,0.338737837,0.36507664,0.311617993,0.345357333,0.365481254,0.380847608,0.326508371,0.274939205,0.321418055,0.304581141,0.34402295,0.339072296,0.298563501,0.283209411,0.320615589,0.326951586,0.328242383,0.308459478,0.315461697,0.33258674,0.322134513,0.321235185,0.31802595,0.326227503,0.31848214,0.327757801,biophony
0.280689505,0.617294278,0.533803603,0.443990472,0.541837388,0.659799705,0.499301192,0.456909044,0.373418665,0.58671007,0.496811902,0.569334095,0.46776622,0.309798396,0.406173078,0.470744476,0.515138112,0.381565914,0.399085387,0.444840096,0.381024674,0.366891828,0.3335768,0.403700186,0.404822385,0.457136258,0.397053197,0.416222485,0.395144231,0.392958085,0.39260664,0.398937604,0.39929605,0.394015747,0.39742065,0.399191998,0.398864415,0.399336111,0.405326054,biophony
0.094285339,0.396869175,0.543877708,0.145153843,0.699667,0.548077484,0.506092581,0.417464595,0.481241728,0.400329289,0.404100705,0.610288433,0.688520778,0.561555323,0.797154448,0.790713108,0.760964283,0.736156405,0.790221532,0.842698344,0.807285726,0.788699783,0.761440941,0.755592762,0.709747476,0.825565748,0.78607414,0.779928594,0.792006452,0.781308953,0.76395692,0.771450428,0.779200254,0.777607907,0.773378845,0.774121365,0.775466884,0.772869491,0.778031983,biophony
0.296939366,0.616500373,0.482860717,0.331793739,0.599669972,0.644464586,0.376933626,0.384465385,0.367927714,0.664265126,0.666160356,0.655662985,0.529879407,0.307497027,0.476173596,0.541409623,0.506805559,0.430968303,0.433974387,0.479560552,0.472609421,0.489407224,0.462584089,0.460363314,0.420776666,0.452413428,0.44536321,0.460671616,0.45231445,0.453300987,0.44190833,0.441943985,0.440407012,0.43674445,0.451736041,0.452150715,0.450427353,0.443790901,0.453897922,biophony
0.098571129,0.284963785,0.472330884,0.27165271,0.645308625,0.630639421,0.524862646,0.285309236,0.407993425,0.465135391,0.438130299,0.653552008,0.625667527,0.818174516,0.871795146,0.677415945,0.807726401,0.817881939,0.947237923,0.897440781,0.856543047,0.89380885,0.795954491,0.827590714,0.869088603,0.910362857,0.853020804,0.878282513,0.888177437,0.862265712,0.847106673,0.848069827,0.865013735,0.861734807,0.863210839,0.861684057,0.860526362,0.857626877,0.867387084,biophony
0.08620456,0.298166806,0.477800716,0.27390177,0.696877152,0.567942478,0.51875846,0.412884337,0.409067915,0.458592693,0.43856371,0.393149091,0.707976344,0.638717113,0.853960492,0.80545589,0.858483144,0.887026621,0.892490184,0.900922162,0.867905251,0.870786046,0.85337269,0.873550566,0.821262663,0.888977882,0.867603058,0.868003783,0.888647583,0.873211186,0.847349337,0.849589834,0.860685741,0.863731351,0.860905766,0.864125521,0.868507119,0.861964214,0.859625078,biophony
0.099445948,0.404823113,0.544678379,0.205026881,0.661979228,0.582428572,0.556216479,0.245193399,0.391758243,0.512009269,0.64370382,0.834822864,0.64532903,0.558321021,0.683978149,0.582445211,0.629591095,0.641871815,0.695003518,0.725097428,0.653358604,0.659656819,0.64160756,0.636970708,0.613340091,0.684126584,0.674168427,0.67344165,0.674538954,0.653560123,0.642567596,0.650284417,0.656959364,0.658996198,0.654391335,0.657510102,0.662219428,0.663074876,0.665043352,biophony
0.033141462,0.271448426,0.565894305,0.33580988,0.627885654,0.543466166,0.516681634,0.319871528,0.407021874,0.376209634,0.546420042,0.646100314,0.61549683,0.557625293,0.903904067,0.811232642,0.722656093,0.882708051,0.876451515,0.839484564,0.850794336,0.88621107,0.797182353,0.752302289,0.770403677,0.868132277,0.826767434,0.840224914,0.8529074,0.830125624,0.813653984,0.813594806,0.827107293,0.828838785,0.826649194,0.827064281,0.823987369,0.821588317,0.83300935,biophony
0.02016293,0.311483542,0.618269203,0.262211179,0.744796814,0.525693407,0.408954526,0.365009832,0.497730995,0.453340535,0.452403507,0.546976923,0.611353917,0.585017015,0.790550181,0.743254383,0.747474828,0.747231928,0.796317395,0.84725282,0.803589488,0.76481604,0.736590403,0.77858416,0.745833157,0.801939021,0.793361495,0.78685578,0.789788506,0.772432451,0.753587561,0.766148698,0.776561112,0.771739404,0.767473843,0.771491975,0.772358709,0.767144868,0.772985219,biophony
0.022160022,0.297221482,0.599603729,0.289899626,0.69171001,0.519412921,0.497167178,0.285886417,0.391778333,0.521185585,0.541947912,0.669163971,0.622070513,0.596101523,0.782224897,0.706186947,0.739865088,0.773743094,0.799174759,0.833171136,0.812859874,0.786175771,0.738660033,0.742351561,0.691906373,0.779249702,0.786288199,0.787216925,0.787891197,0.758915535,0.747155872,0.762976542,0.771006358,0.775462334,0.768494345,0.760516761,0.763205711,0.759613697,0.766502397,biophony
0.064894714,0.215025687,0.694791657,0.4744994,0.515182801,0.533552024,0.60859866,0.134432303,0.619149573,0.487424799,0.313121548,0.85246212,0.454863505,0.590900146,0.746927226,0.687685576,0.737839996,0.723742092,0.779781882,0.784362617,0.724808843,0.76865138,0.713150844,0.720317159,0.714826141,0.739621864,0.752933382,0.757553742,0.745906449,0.720223743,0.729629585,0.726088819,0.726799203,0.74387889,0.724926589,0.729779212,0.74197471,0.722387542,0.736000317,biophony
0.10595575,0.274257664,0.462504284,0.335489579,0.620822893,0.592647892,0.492959223,0.256449328,0.520960482,0.397606223,0.429842289,0.878600329,0.609536358,0.842586721,0.899744953,0.610466448,0.750649223,0.8733338,0.930385408,0.806047384,0.840976857,0.860108233,0.759586339,0.861641945,0.825220144,0.836466002,0.863707656,0.865552071,0.85285745,0.831499369,0.824242225,0.8258222,0.833842766,0.833751147,0.83222752,0.834078714,0.837902779,0.834916747,0.839707543,biophony
0.076577446,0.35584704,0.538354906,0.204859889,0.687498983,0.578246147,0.545133677,0.258293495,0.500294854,0.635650413,0.516286496,0.553553338,0.507373462,0.574261285,0.777613853,0.745890598,0.742616761,0.735907219,0.80444913,0.82270042,0.770746412,0.779241312,0.737290411,0.756384192,0.727407892,0.766679311,0.776076759,0.772053073,0.78143716,0.769153832,0.753888689,0.756159655,0.759338193,0.762027515,0.758765479,0.759266052,0.762441235,0.758161661,0.765757571,biophony
0.181834984,0.243371702,0.373437226,0.351039867,0.613532742,0.612343408,0.524494729,0.414793007,0.446965034,0.337741558,0.409481193,0.85367075,0.704794953,0.891427385,0.865483613,0.707663749,0.8155768,0.870654064,0.924740288,0.872925606,0.953834617,0.88483361,0.820300076,0.848962411,0.831331487,0.878955804,0.908670307,0.883639629,0.889787448,0.874017065,0.857038709,0.863632376,0.871797378,0.87489521,0.865570358,0.877168141,0.872704907,0.860241296,0.869356053,biophony
0.298367621,0.629838172,0.53404955,0.335147856,0.521386938,0.678580147,0.52307811,0.452578981,0.231841957,0.524359414,0.538691214,0.692306846,0.514051071,0.400234962,0.491938744,0.428064446,0.445542538,0.425832814,0.436359898,0.487687658,0.474693155,0.464604619,0.421680597,0.447393295,0.419981475,0.469755417,0.425055637,0.463403196,0.466316875,0.45454206,0.442671553,0.448567951,0.459354632,0.457999719,0.465529417,0.460503039,0.462604218,0.45564275,0.466075568,biophony
0.268609408,0.635545227,0.605722005,0.417671608,0.552044552,0.651371196,0.438795363,0.433256095,0.304174134,0.56748433,0.511461961,0.580863825,0.487103658,0.354204168,0.44220344,0.428432607,0.370378901,0.392472967,0.404195721,0.355912697,0.364923772,0.391110006,0.408783482,0.407493203,0.356751137,0.370119923,0.355645773,0.390461429,0.395939565,0.393478481,0.381010475,0.379078379,0.388863998,0.386772253,0.383438558,0.373366738,0.383277246,0.385630845,0.401631563,biophony
0.25942073,0.611896315,0.617944574,0.452858098,0.550760334,0.678521884,0.508701853,0.483539403,0.339850827,0.537751546,0.505826605,0.678325283,0.582781862,0.246100631,0.266004344,0.360602937,0.370887214,0.336502188,0.252276998,0.222509599,0.274906418,0.29824601,0.273530778,0.259974692,0.24833241,0.286553577,0.247316119,0.287415371,0.289603725,0.282334255,0.27362507,0.28476906,0.288268626,0.269668766,0.282652884,0.278425528,0.275859478,0.283386781,0.289096624,biophony
0.232159652,0.591073003,0.547217059,0.284154791,0.599152735,0.652496685,0.562236385,0.391291885,0.311457335,0.511729399,0.529986645,0.6523599,0.614584466,0.446796249,0.552536433,0.429361084,0.413721832,0.46038245,0.509619798,0.532268945,0.48567175,0.458295976,0.445558461,0.479977485,0.46561481,0.474072719,0.441748528,0.465993212,0.466031113,0.45017789,0.448708584,0.460531835,0.470457475,0.465703467,0.460546533,0.459925254,0.466368378,0.462993833,0.465313584,biophony
0.285088242,0.611481696,0.480577832,0.375083731,0.62020598,0.656401103,0.50988232,0.427695876,0.25808412,0.486402782,0.487270464,0.546868136,0.509685453,0.419214101,0.564400507,0.581610538,0.539675067,0.512870424,0.542552519,0.480595134,0.503868483,0.599753058,0.567671615,0.505903847,0.453528401,0.531621137,0.484108239,0.528448795,0.532503949,0.513718468,0.503545626,0.510175407,0.513352062,0.506476189,0.513844384,0.51186506,0.515259792,0.516532565,0.52470776,biophony
